title,authors,journal,doi,pub_date,times_cited,abstract
Evidence that the lizard helospectin peptides are O-glycosylated,"['Vandermeers-Piret, MC', 'Vandermeers, A', 'Gourlet, P', 'Ali, MH', 'Waelbroeck, M', 'Robberecht, P']",EUROPEAN JOURNAL OF BIOCHEMISTRY,10.1046/j.1432-1327.2000.01506.x,JUL 2000,5,"Six forms of helospectin (a vasoactive intestinal peptide analogue) were purified from the venom of the Heloderma horridum lizard. Their identification was performed by combining sequencing by automated Edman degradation and electrospray mass spectrometry analysis on the complete peptides and their tryptic fragments. The products resulting from the action of an O-glycosidase were also analysed. Two forms were identified as the previously named Hs1 and Hs2 of 38 and 37 amino-acid residues, respectively. Two forms corresponded to Hs1 and Hs2 O-glycosylated by a N-acetylhexosamine-hexose motif attached to the Ser32 residue. Two other forms were not completely characterized but might correspond to the O-glycosylated forms bearing a phosphate or a sulfate group. The glycosylation did not affect the capacity of the helospectins to recognize and to activate the human and the rat VPAC(1) and VPAC(2) receptors."
Lethal toxins of lizard venoms that possess kallikrein-like activity,"['Tu, AT']",NATURAL AND SELECTED SYNTHETIC TOXINS: BIOLOGICAL IMPLICATIONS,NA,2000,4,"The venoms of the lizard genus Heloderma contain many different types of proteins. Two types of Heloderma toxins, horridum toxin and gila toxin, were isolated in our laboratory. There are some similarities and some differences between these two toxins. For example, both toxins have kallikrein enzymatic activity, and the primary structure is also similar; moreover, they both have hypotensive effects when injected into rats. Gila toxin has a higher molecular weight and consists of 245 amino acid residues, while horricum toxin contains 210 residues. Both horridum and gila toxins are hemorrhagic, yet only horridum toxin causes exophthalmia. In this review article the chemical and several biological activities of these two toxins are compared extensively."
Morphology of the nasal capsule of Heloderma suspectum with comments on the systematic position of helodermatids (Squamata : Helodermatidae),"['Bernstein, P']",ACTA ZOOLOGICA,10.1046/j.1463-6395.1999.00020.x,JUL 1999,10,"A serially sectioned embryonic head of Heloderma suspectum formed the basis for a three-dimensional reconstruction of the cartilaginous nasal capsule and its membrane bones. Further, the soft parts of the nasal capsule were analysed microscopically. The embryonic nasal capsule is described and compared to the morphological conditions in other lizards, especially the varanids, which many recent authors believe to be their closest relatives.

The results support the close affinities between the helodermatids and the varanids. Both groups have a well developed recessus lateralis in a cartilaginous capsule, entered by the nasal concha. Further, in both groups a fragmentation of the cartilago paraseptalis occurs in a comparable location and form. Heloderma has no double lacrimal duct, in contrast to previous accounts, but the two canaliculi at the origin of the duct fuse noteworthy far ahead (in other squamates they fuse in front of the bulbus oculi). In the varanids the two branches of the lacrimal duct remain separate and open separately.

Some unique features of Heloderma are presented as well, above all the presence of a second concha."
"Glucose-lowering and insulin-sensitizing actions of exendin-4 - Studies in obese diabetic (ob/ob, db/db) mice, diabetic fatty Zucker rats, and diabetic rhesus monkeys (Macaca mulatta)","['Young, AA', 'Gedulin, BR', 'Bhavsar, S', 'Bodkin, N', 'Jodka, C', 'Hansen, B', 'Denaro, M']",DIABETES,10.2337/diabetes.48.5.1026,MAY 1999,290,"Exendin-4 is a 39 amino acid peptide isolated from the salivary secretions of the Gila monster (Heloderma suspectum). It shows 53% sequence similarity to glucagon-like peptide (GLP)-1. Unlike GLP-1, exendin4 has a prolonged glucose-lowering action in vivo. We compared the potency and duration of glucose-lowering effects of exendin-4 and GLP-1 in hyperglycemic db/db and ob/ob mice. Whereas reductions in plasma glucose of up to 35% vanished within 1 h with most doses of GLP-1, the same doses of exendin-4 resulted in a similar glucose-lowering effect that persisted for >4 h. Exendin-4 was 5,530-fold more potent than GLP-1 in db/db mice (effective doses, 50% [ED(50)s] of 0.059 mu g/kg +/- 0.15 log and 329 mu g/kg +/- 0.22 log, respectively) and was 5,480-fold more potent in ob/ob mice (ED(50)s of 0.136 mu g/kg +/- 0.10 log and 744 mu g/kg +/- 0.21 log, respectively) when the percentage fall in plasma glucose at 1 h was used as the indicator response. Exendin-4 dose-dependently accelerated glucose lowering in diabetic rhesus monkeys by up to 37% with an ED50 of 0.25 mu g/kg +/- 0.09 log. In two experiments in which diabetic fatty Zucker rats were injected subcutaneously twice daily for 5-6 weeks with doses of exendin-4 up to 100 mu g . rat(-1) . day(-1) (similar to 250 mu g/kg), HbA(1c) was reduced relative to saline-injected control rats. Exendin-4 treatment was also associated in each of these experiments with weight loss and improved insulin sensitivity, as demonstrated by increases of up to 32 and 49%, respectively, in the glucose infusion rate (GIR) in the hyperinsulinemic euglycemic clamp. ED(50)s for weight loss and the increase in clamp GIR were 1.0 mu g/kg +/- 0.15 log and 2.4 mu g/kg +/- 0.41 log, respectively. In conclusion, acute and chronic administration of exendin-4 has demonstrated an antidiabetic effect in several animal models of type 2 diabetes."
Exendin-4 is a circulating meal-related peptide in the gila monster (Heloderma suspectum),"['Young, A', 'Blase, E', 'Petrella, E', 'Seward, M']",DIABETES,NA,1999,4,NA
Helospectin-like peptides: Immunochemical localization and effects on isolated cerebral arteries and on local cerebral blood flow in the cat,"['Uddman, R', 'Goadsby, PJ', 'Jansen-Olesen, I', 'Edvinsson, L']",JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM,NA,JAN 1999,4,"Helospectin I and II and helodermin are nonamidated, vasoactive intestinal peptide (VIP)-like peptides, isolated from the salivary gland venom of the lizards Heloderma suspectum and Heloderma horridum. Helospectin I has 38 amino acid residues and differs from helospectin II in that it has an additional serine residue at the C-terminus. Numerous nerve fibers containing helospectin-like immunoreactivity (LI) and a few fibers containing helodermin-LI were present in the adventitia and at the adventitia-media border of cat cerebral arteries. In the sphenopalatine ganglion, numerous nerve cell bodies containing helospectin-LI were seen. Double immunostaining revealed that helospectin-LI nerve cell bodies coexisted with VIP-containing cell bodies. Radioimmunoassay showed high levels of helospectin-LI in extracts of cerebral vessels from the circle of Willis (27.4 pg/mg [wt/wt]). Helospectin I and II and helodermin (10(-10) to 10(-6) mol/L) produced concentration-dependent relaxations of feline middle cerebral arteries amounting to 50% to 80% of precontraction induced by U46619. The maximum effects and the potency were similar to that of VIP. Neither of these peptides elicited endothelium-dependent relaxations. Intracerebral microinjection of helospectin and helodermin produced a moderate concentration-dependent increase of the cerebral blood flow of alpha-chloralose anesthetized cats. The maximum increase (21 +/- 5%) was observed after the injection of 5 mu g helodermin, whereas 16 +/- 7% was seen with helospectin I and 19 +/- 5% with helospectin II. The results suggest that helospectin/helodermin-like peptides co-localize with VIP in perivascular nerve fibers originating in the sphenopalatine ganglion. They seem to have strong and potent vasodilator effects."
Black widow spider alpha-latrotoxin: a presynaptic neurotoxin that shares structural homology with the glucagon-like peptide-1 family of insulin secretagogic hormones,"['Holz, GG', 'Habener, JF']",COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY B-BIOCHEMISTRY & MOLECULAR BIOLOGY,10.1016/S0305-0491(98)10088-3,OCT 1998,14,"alpha-Latrotoxin is a presynaptic neurotoxin isolated from the venom of the black widow spider Latrodectus tredecimguttatus. It exerts toxic effects in the vertebrate central nervous system by depolarizing neurons, by increasing [Ca2+](i) and by stimulating uncontrolled exocytosis of neurotransmitters from nerve terminals. The actions of alpha-latrotoxin are mediated, in part, by a GTP-binding protein-coupled receptor referred to as GIRL or latrophilin. Exendin-4 is also a venom toxin, and it is derived from the salivary gland of the Gila monster Heloderma suspectum. It acts as an agonist at the receptor for glucagon-like peptide-1(7-36)-amide (GLP-1), thereby stimulating secretion of insulin from pancreatic beta-cells of the islets of Langerhans. Here is reported a surprising structural homology between alpha-latrotoxin and exendin-4 that is also apparent amongst all members of the GLP-l-like family of secretagogic hormones (GLP-1, glucagon, vasoactive intestinal polypeptide, secretin, pituitary adenylyl cyclase activating polypeptide). On the basis of this homology, we report the synthesis and initial characterization of a chimeric peptide (Black Widow GLP-1) that stimulates Ca2+ signaling and insulin secretion in human beta-cells and MIN6 insulinoma cells. It is also reported here that the GTP-binding protein-coupled receptors for alpha-latrotoxin and exendin-4 share highly significant structural similarity in their extracellularly-oriented amino-termini. We propose that molecular mimicry has generated conserved structural motifs in secretagogic toxins and their receptors, thereby explaining the evolution of defense or predatory strategies that are shared in common amongst distantly related species including spiders, lizards, and snakes. Evidently, the toxic effects of alpha-latrotoxin and exendin-4 are explained by their ability to interact with CTP-binding protein-coupled receptors that normally mediate the actions of endogenous hormones or neuropeptides. (C) 1998 Elsevier Science Inc. All rights reserved."
"Characterization of bradykinin-related peptides generated in the plasma of six Sarcopterygian species (African lungfish, Amphiuma, coachwhip, bullsnake, Gila monster, and Gray's monitor)","['Li, ZH', 'Secor, SM', 'Lance, VA', 'Masini, MA', 'Vallarino, M', 'Conlon, JM']",GENERAL AND COMPARATIVE ENDOCRINOLOGY,10.1006/gcen.1998.7149,OCT 1998,17,"Incubation of heat-denatured plasma from six species occupying different evolutionary positions within the Sarcopterygian lineage [the dipnoan, Protopterus annectens (African lungfish); the urodele, Amphiuma tridactylum (three-toed amphiuma); the colubrid snakes, Pituophis melanoleucus sayi (bullsnake) and Masticophis flagellum (coachwhip); and the lizards Heloderma suspectum (Gila monster) and Varanus Grayi (Gray's monitor)] with trypsin generated bradykinin-related peptides that were detected by radioimmunoassay using an antiserum raised against mammalian bradykinin (BK). The peptides were purified by HPLC and their primary structures were established as lungfish [Tyr(1),Gly(2),Ala(7),Pro(8)] BK, amphiuma [Phe(1),Ile(2),Leu(5)]BK, bullsnake and coachwhip [Val(1),Thr(6)]BK, Gila monster [Leu(2),Thr(6)]BK, and Gray's monitor [Thr(6)]BK. Monitor BK is identical to the peptide generated in turtle and alligator plasma and coachwhip/bullsnake BK shows one amino acid substitution (Ala(1) --> Val) compared with the peptide generated in the plasma of the python. The data provide further evidence for the widespread occurrence of a kallikrein-kininogen system in nonmammalian vertebrates but indicate that the primary structure of BK has been poorly conserved during evolution. (C) 1995 Academic Press."
Molecular cloning of the helodermin and exendin-4 cDNAs in the lizard - Relationship to vasoactive intestinal polypeptide/pituitary adenylate cyclase activating polypeptide and glucagon-like peptide 1 and evidence against the existence of mammalian homologues,"['Pohl, M', 'Wank, SA']",JOURNAL OF BIOLOGICAL CHEMISTRY,10.1074/jbc.273.16.9778,APR 17 1998,50,"Helodermin and exendin-4, two peptides isolated from the salivary gland of the Gila monster, Heloderma suspectum, are approximately 50% homologous to vasoactive intestinal peptide (VIP) and glucagon-like peptide-1 (GLP-1), respectively, and interact with the mammalian receptors for VIP and GLP-1 with equal or higher affinity and efficacy, Immunohistochemical studies suggested the presence of helodermin-like peptides in mammals. To determine whether helodermin and exendin-4 are present in mammals and their evolutionary relationship to VIP and GLP-1, their cDNAs were first cloned from Gila monster salivary gland. Northern blots and reverse transcription-polymerase chain reaction of multiple Gila monster tissues identified similar to 500-base pair transcripts only from salivary gland. Both helodermin and exendin-4 full-length cDNAs were similar to 500 base pairs long, and they encoded precursor proteins containing the entire amino acid sequence of helodermin and exendin-4, as well as a 44- or 45-amino acid N-terminal extension peptide, respectively, having similar to 60% homology, The size and structural organization of these cDNAs indicated that they were closely related to one another but markedly different from known cDNAs for the VIP/GLP-1 peptide family previously identified in both lower and higher evolved species. Cloning of the Gila monster VIP/peptide histidine isoleucine, pituitary adenylate cyclase activating polypeptide, and glucagon/GLP-1 cDNAs and Southern blotting of Gila monster DNA demonstrate the coexistence of separate genes for these peptides and suggests, along with the restricted salivary gland expression, that helodermin and exendin-4 coevolved to serve a separate specialized function. Probing of a variety of rat and human tissues on Northern blots, human and rat Southern blots, and genomic and cDNA libraries with either helodermin-or exendin-4-specific cDNAs failed to identify evidence for mammalian homologues, These data indicate that helodermin and exendin-4 are not the precursors to VIP and GLP-1 and that they belong to a separate peptide family encoded by separate genes. Furthermore, the existence of as yet undiscovered mammalian homologues to helodermin and exendin-4 seems unlikely."
Does zoo herpetology have a future?,"['Card, WC', 'Roberts, DT', 'Odum, RA']",ZOO BIOLOGY,10.1002/(SICI)1098-2361(1998)17:5<453::AID-ZOO9>3.0.CO;2-W,1998,3,"Fifty-two North American zoo reptile and amphibian departments were surveyed to determine their contributions to recognized American Zoo and Aquarium Association (AZA)-sponsored programs and formalized research projects over the past 10 years. Surveys also requested information concerning the allocation of resources for conservation and research programs, staff educational background, and entry level salaries. Twenty-two institutions responded to the survey, collectively indicating a total of 164 technical papers, 16 field studies, and 101 nontechnical articles completed between 1987 and 1997. Of the 164 technical papers published, 130 (79%) were contributed by three institutions. Of the 16 field studies, seven were outside the United States, whereas nine focused on native species and ecosystems. Six of the reported field studies involved only financial or logistical support. Of the 101 non-technical articles, 42 (42%) were contributed by a single institution. Twenty-one formalized in-house research projects were reported. However, only four appeared to have a clearly defined objective. Survey respondents also reported nine species of reptiles and one amphibian taxon are managed by Species Survival Plans (SSPs). There are currently 12 Taxon Advisory Group (TAG) coordinators, with four of the current coordinators having served on multiple TAG committees. There are 41 AZA-approved studbooks for reptiles and two for amphibians, with 29 having actually been published to date. The average starting salary reported in our survey for entry level keeper positions was $19,500 (range, $13,500-30,000). The average level of education reported was high school graduate. There was no correlation between productivity and higher wages, or level of education. Only one institution received funding specifically for research. We conclude that zoo herpetology departments are not realizing their potential for formalized research and conservation projects and propose recommendations for future involvement. (C) 1998 Wiley-Liss, Inc."
