title,authors,journal,doi,pub_date,times_cited,abstract
Gastrointestinal parasites of the colobus monkeys of Uganda,"['Gillespie, TR', 'Greiner, EC', 'Chapman, CA']",JOURNAL OF PARASITOLOGY,10.1645/GE-434R,JUN 2005,58,"From August 1997 to July 2003, we collected 2,103 fecal samples from free-ranging individuals of the 3 colobus monkey species of Uganda-the endangered red colobus (Piliocolobus tephrosceles), the eastern black-and-white colobus (Colobus guereza), and the Angolan black-and-white colobus (C. angolensis)-to identify and determine the prevalence of gastrointestinal parasites. Helminth eggs, larvae, and protozoan cysts were isolated by sodium nitrate flotation and fecal sedimentation. Coprocultures facilitated identification of helminths. Seven nematodes (Strongyloides fulleborni, S. stercoralis, Oesophagostomum sp., an unidentified strongyle, Trichuris sp., Ascaris sp., and Colobenterobius sp.), I cestode (Bertiella sp.), I trematode (Dicrocoeliidae), and 3 protozoans (Entamoeba coli, E. histolytica, and Giardia lamblia) were detected. Seasonal patterns of infection were not apparent for my parasite species infecting colobus monkeys. Prevalence of S. fulleborni was higher in adult male compared to adult female red colobus, but prevalence did not differ for,my other shared parasite species between age and sex classes."
Retrospective evaluation of measles antibody titers in vaccinated captive gorillas (Gorilla gorilla gorilla),"['Blasier, MW', 'Travis, DA', 'Barbiers, R']",JOURNAL OF ZOO AND WILDLIFE MEDICINE,10.1638/03-030.1,JUN 2005,1,"Retrospective analyses of banked serum samples and medical records from captive western lowland gorillas (Gorilla gorilla gorilla) at Lincoln Park Zoo showed that vaccination of gorillas with a human vaccine induced antibody production. No significant relationship was found between the groups that received one, two, or three vaccinations and the probability of seroconversion. These data also suggested that antibodies in western lowland gorillas persist for at least 11 yr. This information is useful in the assessment of vaccination protocols for captive gorillas and in the implementation of preventive care in wild gorilla populations."
Use and manufacture of tools to extract food by captive Gorilla gorilla gorilla: Experimental approach,"['Pouydebat, E', 'Berge, C', 'Gorce, P', 'Coppens, Y']",FOLIA PRIMATOLOGICA,10.1159/000084381,2005,11,NA
All great ape species follow gaze to distant locations and around barriers,"['Brauer, J', 'Call, J', 'Tomasello, M']",JOURNAL OF COMPARATIVE PSYCHOLOGY,10.1037/0735-7036.119.2.145,MAY 2005,103,"Following the gaze direction of conspecifics is an adaptive skill that enables individuals to obtain useful information about the location of food, predators, and group mates. In the current study, the authors compared the gaze-following skills of all 4 great ape species. In the 1st experiment, a human either looked to the ceiling or looked straight ahead. Individuals from all species reliably followed the human's gaze direction and sometimes even checked back when they found no target. In a 2nd experiment, the human looked behind some kind of barrier. Results showed that individuals from all species reliably put themselves in places from which they could see what the experimenter was looking at behind the barrier. These results support the hypothesis that great apes do not just orient to a target that another is oriented to, but they actually attempt to take the visual perspective of the other."
Episodic-like memory in a gorilla: A review and new findings,"['Schwartz, BL', 'Hoffman, ML', 'Evans, S']",LEARNING AND MOTIVATION,10.1016/j.lmot.2005.02.012,MAY 2005,29,"The current paper examines if gorillas (Gorilla gorilla gorilla) possess an episodic memory system. Episodic memory, in humans, is a neurocognitive system that stores information about the personal past. Unique to episodic memory is its palinscopic or past-focused orientation; most memory systems serve to provide the organism with up to date knowledge of the current state of the world. We review four operational definitions that have been used to address issues of episodic memory in non-humans and review the literature with a focus on the studies previously done on gorillas. We describe two new studies with King, an adult male western lowland gorilla. We show that King can remember the order of past events (Experiment 1) and that King can remember where events occurred (Experiment 2). We conclude by discussing alternate explanations of our findings and speculate on future directions. (c) 2005 Elsevier Inc. All rights reserved."
Lineage-specific expansions of retroviral insertions within the genomes of African great apes but not humans and orangutans,"['Yohn, CT', 'Jiang, ZS', 'McGrath, SD', 'Hayden, KE', 'Khaitovich, P', 'Johnson, ME', 'Eichler, MY', 'McPherson, JD', 'Zhao, SY', 'Paabo, S', 'Eichler, EE']",PLOS BIOLOGY,10.1371/journal.pbio.0030110,APR 2005,48,"Retroviral infections of the germline have the potential to episodically alter gene function and genome structure during the course of evolution. Horizontal transmissions between species have been proposed, but little evidence exists for such events in the human/great ape lineage of evolution. Based on analysis of finished BAC chimpanzee genome sequence, we characterize a retroviral element (Pan troglodytes endogenous retrovirus 1 [PTERV1]) that has become integrated in the germline of African great ape and Old World monkey species but is absent from humans and Asian ape genomes. We unambiguously map 287 retroviral integration sites and determine that approximately 95.8% of the insertions occur at non-orthologous regions between closely related species. Phylogenetic analysis of the endogenous retrovirus reveals that the gorilla and chimpanzee elements share a monophyletic origin with a subset of the Old World monkey retroviral elements, but that the average sequence divergence exceeds neutral expectation for a strictly nuclear inherited DNA molecule. Within the chimpanzee, there is a significant integration bias against genes, with only 14 of these insertions mapping within intronic regions. Six out of ten of these genes, for which there are expression data, show significant differences in transcript expression between human and chimpanzee. Our data are consistent with a retroviral infection that bombarded the genomes of chimpanzees and gorillas independently and concurrently, 3-4 million years ago. We speculate on the potential impact of such recent events on the evolution of humans and great apes."
Osteocalcin protein sequences of Neanderthals and modern primates,"['Nielsen-Marsh, CM', 'Richards, MP', 'Hauschka, PV', 'Thomas-Oates, JE', 'Trinkaus, E', 'Pettitt, PB', 'Karavanic, I', 'Poinar, H', 'Collins, MJ']",PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,10.1073/pnas.0500450102,MAR 22 2005,45,"We report here protein sequences of fossil hominids, from two Neanderthals dating to approximate to 75,000 years old from Shanidar Cave in Iraq. These sequences, the oldest reported fossil primate protein sequences, are of bone osteocalcin, which was extracted and sequenced by using MALDI-TOF/TOF mass spectrometry. Through a combination of direct sequencing and peptide mass mapping, we determined that Neanderthals have an osteocalcin amino acid sequence that is identical to that of modern humans. We also report complete osteocalcin sequences for chimpanzee (Pan troglodytes) and gorilla (Gorilla gorilla gorilla) and a partial sequence for orangutan (Pongo pygmaeus), all of which are previously unreported. We found that the osteocalcin sequences of Neanderthals, modern human, chimpanzee, and orangutan are unusual among mammals in that the ninth amino acid is proline (Pro-9), whereas most species have hydroxyproline (Hyp-9). Posttranslational hydroxylation of Pro-9 in osteocalcin by prolyl-4-hydroxylase requires adequate concentrations of vitamin C (L-ascorbic acid), molecular O-2, Fe2+, and 2-oxoglutarate, and also depends on enzyme recognition of the target proline substrate consensus sequence Leu-Gly-Ala-Pro-9-Ala-Pro-Tyr occurring in most mammals. in five species with Pro-9-Val-10, hydroxylation is blocked, whereas in gorilla there is a mixture of Pro-9 and Hyp-9. We suggest that the absence of hydroxylation of Pro-9 in Pan, Pongo, and Homo may reflect response to a selective pressure related to a decline in vitamin C in the diet during omnivorous dietary adaptation, either independently or through the common ancestor of these species."
Species comparative studies and cognitive development,"['Gomez, JC']",TRENDS IN COGNITIVE SCIENCES,10.1016/j.tics.2005.01.004,MAR 2005,59,"The comparative study of infant development and animal cognition brings to cognitive science the promise of insights into the nature and origins of cognitive skills. In this article, I review a recent wave of comparative studies conducted with similar methodologies and similar theoretical frameworks on how two core components of human cognition - object permanence and gaze following - develop in different species. These comparative findings call for an integration of current competing accounts of developmental change. They further suggest that evolution has produced developmental devices capable at the same time of preserving core adaptive components, and opening themselves up to further adaptive change, not only in interaction with the external environment, but also in interaction with other co-developing cognitive systems."
"Evolution of human IgH3 ' EC duplicated structures: both enhancers HS1,2 are polymorphic with variation of transcription factor's consensus sites","['Giambra, V', 'Fruscalzo, A', 'Giufrea, M', 'Martinez-Labarga, C', 'Favaro, M', 'Rocchi, M', 'Frezza, D']",GENE,10.1016/j.gene.2004.10.009,FEB 14 2005,21,"The enhancer complex regulatory region at the 3' of the immunoglobulin heavy cluster (IgH3'EC) is duplicated in apes along with four constant genes and the region is highly conserved throughout humans. Both human IgH3'ECs consist of three loci high sensitive (HS) to DNAse I with enhancer activity. It is thus possible that the presence of structural divergences between the two IgH3'ECs and of relative polymorphisms correspond to functional regulatory changes. To analyse the polymorphisms of these almost identical regions, it resulted mandatory to identify the presence of divergent sequences, in order to select distinctive primers for specific PCR genomic amplifications. To this aim, we first compared the two entire IgH3'ECs in silicio, utilising the updated GenBank (GB) contigs, then we analysed the two IgH3'ECs by cloning and sequencing amplicons from independent genomes. In silicio analysis showed that several inversions, deletions and short insertions had occurred after the duplication. We analysed in detail, by sequencing specific regions, the polymorphisms occurring in enhancer HS1,2-A (which lies in IgH3'EC-1, 3' to the C alpha-1 gene) and in enhancer HS1,2-B (which lies in IgH3'EC-2, 3' to C alpha-2). Polymorphisms are due to the repetition (occurring one to four times) of a 38-bp sequence present at the 3' of the core of enhancers HS1,2. The structure of both human HS1,2 enhancers has revealed not yet described polymorphic features due to the presence of variable spacer elements separating the 38-bp repetitions and to variable external elements bordering the repetition cluster. We found that one of the external elements gave rise to a divergent allele 3 in the two clusters. The frequency of the different alleles of the two loci varies in the Italian population and allele 3 of both loci are very rare. The analysis of the Callicebus moloch, Gorilla gorilla and Pan troglodytes HS1,2 enhancers showed the transformation from the ancestral structure with the 31- to the 17-by external element in hominids.

The relevance of the polymorphisms in the HS1,2 enhancers is due to the variable number of binding sites for the transcription factors: NF-kappa B, CMYB, BSAP1/2, AP1/4, E47, MyoD and mu E5 and thus to the possible influence of these variations on switch, production of Ig and on maturation of B cells. (c) 2004 Elsevier B.V. All rights reserved."
Survey of stereotypic behavior in prosimians,"['Tarou, LR', 'Bloomsmith, MA', 'Maple, TL']",AMERICAN JOURNAL OF PRIMATOLOGY,10.1002/ajp.20107,FEB 2005,15,"Captive animals have been observed to perform a variety of stereotypic behaviors. However, little is known about stereotypic behavior in prosimians. We sent surveys to 96 AZA-accredited institutions to examine stereotypic behavior in these primates. Forty-eight surveys were returned, providing information on 440 individuals of 10 genera. According to the responses, 13.2% of the prosimians surveyed exhibited some form of stereotypic behavior. Pacing was the most common behavior. A logistic regression was used to examine intrinsic characteristics that might influence the performance of stereotypic behavior. The genus of the prosimian was a significant predictor of stereotypic behavior. Individuals of the genus Varecia and Microcebus were more likely to engage in stereotypic behavior than members of the other genera. Rearing history, age, and sex were not significant predictors of stereotypic behavior. To examine the influence of extrinsic variables on stereotypic behavior, we transformed the data into the percentage of individuals within the enclosure that were reported to exhibit stereotypic behavior, and analyzed them at the enclosure level using a general linear model (GLM) analysis of variance (ANOVA). The only environmental variable that significantly predicted stereotypic behavior was the frequency with which enrichment was provided. Frequent enrichment was provided to those exhibits with a higher percentage of prosimians that engaged in stereotypic behavior. The results of this survey suggest that stereotypic behavior in prosimians may be associated with intrinsic factors (i.e., individual or genus differences) in addition to extrinsic factors related to housing. This knowledge may be helpful in identifying the causes of and effective treatments for stereotypic behavior in prosimians. (C) 2005 Wiley-Liss, Inc."
How does the zoo environment affect the behaviour of captive primates?,"['Hosey, GR']",APPLIED ANIMAL BEHAVIOUR SCIENCE,10.1016/j.applanim.2004.08.015,FEB 2005,70,"It is important for us to be able to understand the behaviour of primates in zoos for at least three reasons: firstly as a means towards ensuring their welfare. secondly to use that understanding to ensure a positive zoo experience for zoo visitors, and thirdly so that results of basic research undertaken on zoo primates can be properly evaluated. Often, however. the results of studies of how the zoo environment affects primate behaviour are not easy to interpret. We should recognize that the zoo environment is only one of a number of environments in which primates live. and should identify in which ways the zoo environment is different from those other environments. Here, it is suggested that the zoo environment may be defined in terms of three dimensions: regular presence of tame. numbers of unfamiliar humans, restricted space, and being managed. Individually all three of these can also be found in other. non-zoo environments, but all three together are characteristic of zoo environments. This paper is an initial attempt to compare studies of primate responses to the variables associated with each of these three dimensions across different primate environments. It is concluded that there is a need for at least two different types of study in future: comparisons across a range of primate environments using the same species and measures. and studies of the interactions between the three dimensions identified for zoo environments. (C) 2004 Elsevier B.V. All rights reserved."
Preliminary comparisons of male/male interactions within bachelor and breeding groups of western lowland gorillas (Gorilla gorilla gorilla),"['Pullen, PK']",APPLIED ANIMAL BEHAVIOUR SCIENCE,10.1016/j.applanim.2004.08.016,FEB 2005,9,"The establishment of bachelor groups of western lowland gorillas (Gorilla gorilla gorilla) in captivity was considered to be a necessary husbandry step in response to growing concern within the European and North American co-operative breeding programmes that breeding situations are limited [Harcourt, A.H.. 1988. Bachelor groups of gorillas in captivity: the situation in the wild. Dodo 25, 54-61: Johnstone-Scott, R.A., 1988. The potential for establishing bachelor groups of western lowland gorillas (Gorilla gorilla gorilla). Dodo 25. 61-66]. Comparisons of behaviour between bachelor groups and breeding groups. targeting situations of social conflict, give an insight into the functions of male/male interactions within bachelor groups.

Observations were undertaken at two zoos in the United Kingdom. one housing a bachelor group and one housing a breeding group of G. g. gorilla. Data were, collected on the frequencies of escalated and non-escalated aggression (aggression), display, play-fighting and displacement (avoidance of aggression), and food-sharing and resource-sharing behaviours (tolerance) between males in three age-classes: silverback, black-back and sub-adult.

Significant differences in behaviour were found between the three age-classes. In both the bachelor (Kruskal-Wallis: K-[2] = 13.58, p < 0.001, post hoc critical value = 9.43) and breeding group (K-[2] = 14.50 p < 0.001, post hoc critical value = 9.87) the silverback exhibited higher levels of escalated aggression than the sub-adults and higher levels of non-escalated aggression than either the blackbacks or the sub-adults (K-[2] = 14.90, p < 0.001. post hoc critical value = 9.43: K-[2] = 21.16 p < 0.001, post hoc critical value = 9.87 for bachelor and breeding groups, respectively). The bachelor group sub-adult initiated significantly lower numbers of displacements (approach-retreat behaviour) than either the silverback or the blackback (K-[2] = 9.72, p < 0.01, post hoc critical value = 9.43), whereas in the breeding group the sub-adult only initiated significantly lower numbers of displacements than the silverback (K-[2] = 11.52, p < 0.01, post hoc critical value = 9.87). Significant differences in play-fighting between the age-classes were only seen in the breeding group, the blackback initiating more play-fights than the silverback (K-[2] = 8.63, p < 0.01, post hoc critical value = 9.87).

Significant differences in behaviour were also found between the groups. In all age-classes the breeding group individuals exhibited higher levels of chest beat display than the bachelor group (Mann-Whitney: U-[10.10] = 9.00, p < 0.01; U-[10.10] = 26.0, p < 0.05; U-[10.10] = 10-5, p = 0.001 for silverbacks, blackbacks and sub-adults, respectively). The breeding group silverback also showed higher levels of non-escalated aggression than the bachelor group silverback (U-[10.10] = 20.0, p < 0.05). The blackbacks in the bachelor group exhibited higher levels of displacements than the breeding group blackback (U-[10.10] = 13.00, p < 0.01).

These results indicate possible differences between bachelor and breeding groups of captive gorillas in their methods of managing social interaction. However, these results are based on a small sample size and represent the initial findings of a larger study. They should be treated with caution until the full study is completed. (C) 2004 Elsevier B.V. All rights reserved."
"The conservation significance of the proposed Mbaere-Bodingue national park, Central African Republic, with special emphasis on its primate community","['Brugiere, D', 'Sakom, D', 'Gautier-Hion, A']",BIODIVERSITY AND CONSERVATION,10.1007/s10531-004-3915-6,FEB 2005,4,"The proposed Mbaere-Bodingue National Park ( 872 km(2)) is located in the southwestern part of the Central African Republic and consists of terra firma rain forests and seasonally flooded forests. We assessed the conservation significance of this site using data on wildlife and habitat conditions collected during a comprehensive primate survey. Scores were attributed to a system of variables and sub-variables to assess the conservation value of the proposed park at the national level. We identified a total of 10 diurnal primate species ( eight monkeys, two apes) and flooded forests were considered as a key habitat for primates as they hold a greater number of species than terra firma forests. We recorded the presence of 12 mammal species listed under the 2000 IUCN Red List of Threatened Species, including four classified as Endangered ( two Primates, one Proboscidae and one Insectivora). We found that the conservation value of the proposed park ranked second out of the 15 existing protected areas of the country. Primate abundance was found to be generally higher than in the nearby Dzanga-Ndoki National Park ( the sole other park located in the same vegetation unit), in particular for the species occurring in flooded forests. This highlights the fact that the proposed Mbaere-Bodingue National Park is an important area for the conservation of species associated with flooded forests, a habitat which is currently underrepresented in the national protected area system. Poaching pressure was identified as the main current threat to the integrity of the proposed park."
Successful treatment of idiopathic dilated cardiomyopathy in an adult chimpanzee (Pan troglodytes),"['Sleeper, MM', 'Doane, CJ', 'Langner, PH', 'Curtis, S', 'Avila, K', 'Lee, DR']",COMPARATIVE MEDICINE,NA,FEB 2005,20,"Various congenital and acquired forms of heart disease have been reported in captive lowland gorillas, and heart disease is a major cause of morbidity and mortality in geriatric humans. However, the prevalence of heart disease is unknown in nonhuman great apes species. Indeed, little is known about heart disease in chimpanzees, although the species has been used in research for decades. This report details the clinical presentation and diagnostics (thoracic radiography, electrocardiography, and echocardiography) utilized to diagnose idiopathic dilated cardiomyopathy in a 27-year-old male chimpanzee. Treatment decisions-indicated by followup diagnostics including repeat electrocardiography, echocardiography, and clinical laboratory data-over the 22-month period during which he continues to be treated are described. In addition, electrocardiographic and echocardiographic findings obtained from 20 clinically normal adult (11 female and 9 male) chimpanzees are presented for comparison."
"Wild animal mortality monitoring and human Ebola outbreaks, Gabon and Republic of Congo, 2001-2003","['Rouquet, P', 'Froment, JM', 'Bermejo, M', 'Kilbourn, A', 'Karesh, W', 'Reed, P', 'Kumulungui, B', 'Yaba, P', 'Delicat, A', 'Rollin, PE', 'Leroy, EM']",EMERGING INFECTIOUS DISEASES,NA,FEB 2005,91,"All human Ebola virus outbreaks during 2001-2003 in the forest zone between Gabon and Republic of Congo resulted from handling infected wild animal carcasses. After the first outbreak, we created an Animal Mortality Monitoring Network in collaboration with the Gabonese and Congolese Ministries of Forestry and Environment and wildlife organizations (Wildlife Conservation Society and Programme de Conservation et Utilisation Rationnelle des Ecosystemes Forestiers en Afrique Centrale) to predict and possibly prevent human Ebola outbreaks. Since August 2001, 98 wild animal carcasses have been recovered by the network, including 65 great apes. Analysis of 21 carcasses found that 10 gorillas, 3 chimpanzees, and 1 duiker tested positive for Ebola virus. Wild animal outbreaks began before each of the 5 human Ebola outbreaks. Twice we alerted the health authorities to an imminent risk for human outbreaks, weeks before they occurred."
Spatial memory and monitoring of hidden items through spatial displacements by chimpanzees (Pan troglodytes),"['Beran, MJ', 'Beran, MM', 'Menzel, CR']",JOURNAL OF COMPARATIVE PSYCHOLOGY,10.1037/0735-7036.119.1.14,FEB 2005,19,"This study examined chimpanzee (Pan troglodytes) short-term memory for food location in near space. In Experiments I and 2, either I or 2 items (chocolate pieces) were hidden in an array of 3 or 5 containers that either remained stationary or were rotated 180degrees or 360degrees. When the array remained stationary, the chimpanzees remembered both item locations. When arrays were rotated, however, chimpanzees found only I item. In Experiment 3, 2 items were hidden in an array of 7 cups. Both items were found at levels significantly better than chance. Ninety percent of errors were made after the 1st item was found, and errors reflected memory failure rather than a failure of inhibitory control."
Gorillas (Gorilla gorilla) and Orangutans (Pongo pygmaeus) encode relevant problem features in a tool-using task,"['Mulcahy, NJ', 'Call, J', 'Dunbar, RIM']",JOURNAL OF COMPARATIVE PSYCHOLOGY,10.1037/0735-7036.119.1.23,FEB 2005,46,"Two important elements in problem solving are the abilities to encode relevant task features and to combine multiple actions to achieve the goal. The authors investigated these 2 elements in a task in which gorillas (Gorilla gorilla) and orangutans (Pongo pygmaeus) had to use a tool to retrieve an out-of-reach reward. Subjects were able to select tools of an appropriate length to reach the reward even when the position of the reward and tools were not simultaneously visible. When presented with tools that were too short to retrieve the reward, subjects were more likely to refuse to use them than when tools were the appropriate length. Subjects were proficient at using tools in sequence to retrieve the reward."
"A meta-analysis of primate hand preferences, particularly for reaching","['Papademetriou, E', 'Sheu, CF', 'Michel, GF']",JOURNAL OF COMPARATIVE PSYCHOLOGY,10.1037/0735-7036.119.1.33,FEB 2005,81,"P. F. MacNeilage, M. G. Studdert-Kennedy, and B. Lindblom (1987) proposed a progression for handedness in primates that was supposed to account for the evolution of a right bias in human handedness. To test this proposal, the authors performed meta-analyses on 62 studies that provided individual data (representing 31 species: 9 prosimians, 6 New World monkeys, 10 Old World monkeys, 2 lesser apes, and 4 greater apes), of the 118 studies of primate handedness published since 1987. Although evidence of a population-level left-handed bias for prosimians and Old World monkeys supports P. F. MacNeilage et al., the data from apes, New World monkeys, and individual species of prosimians and New World monkeys do not. Something other than primate handedness may have been the evolutionary precursor of the right bias in hand-use distribution among hominids."
From the ape's dilemma to the weanling's dilemma: early weaning and its evolutionary context,"['Kennedy, GE']",JOURNAL OF HUMAN EVOLUTION,10.1016/j.jhevol.2004.09.005,FEB 2005,70,"Although humans have a longer period of infant dependency than other hominoids, human infants, in natural fertility societies, are weaned far earlier than any of the great apes: chimps and orangutans wean, on average, at about 5 and 7.7 years, respectively, while humans wean, on average, at about 2.5 years. Assuming that living great apes demonstrate the ancestral weaning pattern, modern humans display a derived pattern that requires explanation, particularly since earlier weaning may result in significant hazards for a child. Clearly, if selection had favored the survival of the child, humans would wean later like other hominoids; selection, then, favored some trait other than the child's survival. It is argued here that our unique pattern of prolonged, early brain growth-the neurological basis for human intellectual ability-cannot be sustained much beyond one year by a human mother's milk alone, and thus early weaning, when accompanied by supplementation with more nutritious adult foods, is vital to the ontogeny of our larger brain, despite the associated dangers. Therefore, the child's intellectual development, rather than its survival, is the primary focus of selection. Consumption of more nutritious foods-derived from animal protein-increased by ca. 2.6 myr ago when a group of early hominins displayed two important behavioral shifts relative to ancestral forms: the recognition that a carcass represented a new and valuable food source-potentially larger than the usual hunted prey-and the use of stone tools to improve access to that food source. The shift in the hominin ""prey image"" to the carcass and the use of tools for butchery increased the amount of protein and calories available, irrespective of the local landscape. However, this shift brought hominins into competition with carnivores, increasing mortality among young adults and necessitating a number of social responses, such as alloparenting. The increased acquisition of meat ca. 2.6 Ma had significant effects on the later course of human evolution and may have initiated the origin of the genus Homo. (c) 2005 Elsevier Ltd. All rights reserved."
Molecular epidemiology of simian T-cell lymphotropic virus type 1 in wild and captive sooty mangabeys,"['Traina-Dorge, VL', 'Lorino, R', 'Gormus, BJ', 'Metzger, M', 'Telfer, P', 'Richardson, D', 'Robertson, DL', 'Marx, PA', 'Apetrei, C']",JOURNAL OF VIROLOGY,10.1128/JVI.4.2541-2548.2005,FEB 2005,8,"A study was conducted to evaluate the prevalence and diversity of simian T-cell lymphotropic virus (STLV) isolates within the long-established Tulane National Primate Research Center (TNPRC) colony of sooty mangabeys (SMs; Cercocebus atys). Serological analysis determined that 22 of 39 animals (56%) were positive for STLV type 1 (STLV-1). A second group of thirteen SM bush meat samples from Sierra Leone in Africa was also included and tested only by PCR. Twenty-two of 39 captive animals (56%) and 3 of 13 bush meat samples (23%) were positive for STLV-1, as shown by testing with PCR. Nucleotide sequencing and phylogenetic analysis of viral strains obtained demonstrated that STLV-1 strains from SMs (STLV-Ism strains) from the TNPRC colony and Sierra Leone formed a single cluster together with the previously reported STLV-1sm strain from the Yerkes National Primate Research Center. These data confirm that Africa is the origin for TNPRC STLV-Ism and suggest that Sierra Leone is the origin for the SM colonies in the United States. The TNPRC STLV-Ism strains further divided into two subclusters, suggesting STLV-1sm infection of two original founder SMs at the time of their importation into the United States. STLV-1sm diversity in the TNPRC colony matches the high diversity of SIVsm in the already reported colony. The lack of correlation between the lineage of the simian immunodeficiency virus from SMs (SIVsm) and the STLV-1sm subcluster distribution of the TNPRC strains suggests that intracolony transmissions of both viruses were independent events."
3D-kinematics of vertical climbing in hominoids,"['Isler, K']",AMERICAN JOURNAL OF PHYSICAL ANTHROPOLOGY,10.1002/ajpa.10419,JAN 2005,45,"Vertical climbing has played an important role in theories about the evolution of habitual bipedalism in early hommids and of locomotor specialization in hominoids. However, empirical data on vertical climbing in nonhuman primates are scarce, especially regarding kinematics. In this paper, the kinematics of flexed-elbow vertical climbing of four hominoid species are reported: western lowland gorillas (Gorilla gorilla gorilla), bonobos (Pan paniscus), Sumatran orangutans (Pongo pygmaeus abelii), and yellow-cheeked crested gibbons (Hylobates concolor gabriellae). The climbing sequences were recorded simultaneously by four digital video cameras in European zoos. Analyzed parameters include intersegmental flexion/extension angles of the shoulder, elbow, hip, and knee joints, horizontal abduction/adduction angles of the upper arm and thigh, and distance of the body center of gravity from the substrate. Analyses reveal that differences in climbing kinematics between individuals of different age/sex classes of one species are mostly size-related, whereas interspecific differences reflect specific locomotor adaptations. The climbing kinematics of bonobos and gorillas are more similar to each other than to those of orangutans or gibbons. The range of motion of the major limb joints in adult orangutans is larger than in African apes, although the hip is not more extended. Gibbons horizontally abduct the arm more and the thigh less during climbing than any of the great apes. These results allow us to question some qualitative descriptions of vertical climbing kinematics reported in the literature, and to discuss implications for the evolution of locomotor adaptations in hominoids. (C) 2004 Wiley-Liss, Inc."
Sex differences in emergence of deciduous dentition in captive lowland gorillas (Gorilla gorilla gorilla),"['Bellisari, A', 'Duren, DL', 'Sherwood, RJ']",AMERICAN JOURNAL OF PHYSICAL ANTHROPOLOGY,NA,2005,0,NA
Molecular evolution of the human chromosome 15 pericentromeric region,"['Locke, DP', 'Jiang, Z', 'Pertz, LM', 'Misceo, D', 'Archidiacono, N', 'Eichler, EE']",CYTOGENETIC AND GENOME RESEARCH,10.1159/000080804,2005,13,"We present a detailed molecular evolutionary analysis of 1.2 Mb from the pericentromeric region of human 15q11. Sequence analysis indicates the region has been subject to extensive interchromosomal and intrachromosomal duplications during primate evolution. Comparative FISH analyses among non-human primates show remarkable quantitative and qualitative differences in the organization and duplication history of this region - including lineage-specific deletions and duplication expansions. Phylogenetic and comparative analyses reveal that the region is composed of at least 24 distinct segmental duplications or duplicons that have populated the pericentromeric regions of the human genome over the last 40 million years of human evolution. The value of combining both cytogenetic and experimental data in understanding the complex forces which have shaped these regions is discussed. Copyright (C) 2005 S. Karger AG, Basel."
Nucleotide sequence comparison of a chromosome rearrangement on human chromosome 12 and the corresponding ape chromosomes,"['Shimada, MK', 'Kim, CG', 'Kitano, T', 'Ferrell, RE', 'Kohara, Y', 'Saitou, N']",CYTOGENETIC AND GENOME RESEARCH,10.1159/000080805,2005,15,"Chromosome rearrangement has been considered to be important in the evolutionary process. Here, we demonstrate the evolutionary relationship of the rearranged human chromosome 12 and the corresponding chromosome XII in apes (chimpanzee, bonobo, gorilla, orangutan, and gibbon) by examining PCR products derived from the breakpoints of inversions and by conducting shotgun sequencing of a gorilla fosmid clone containing the breakpoint and a ""duplicated segment"" (duplicon). We confirmed that a pair of 23-kb duplicons flank the breakpoints of inversions on the long and short arms of chimpanzee chromosome XII. Although only the 23-kb duplicon on the long arm of chimpanzee chromosome XII and its telomeric flanking sequence are found to be conserved among the hominoids (human, great apes, and gibbons), the duplicon on the short arm of chimpanzee chromosome XII is suggested to be the result of a duplication from that on the long arm. Furthermore, the shotgun sequencing of a gorilla fosmid indicated that the breakpoint on the long arm of the gorilla is located at a different position 1.9 kb from that of chimpanzee. The region is flanked by a sequence homologous to that of human chromosome 6q22. Our findings and sequence analysis suggest a close relationship between segmental duplication and chromosome rearrangement (or breakpoint of inversion) in Hominoidea. The role of the chromosome rearrangement in speciation is also discussed based on our new results. Copyright (C) 2005 S. Karger AG, Basel."
Breakpoint analysis of the pericentric inversion between chimpanzee chromosome 10 and the homologous chromosome 12 in humans,"['Kehrer-Sawatzki, H', 'Sandig, CA', 'Goidts, V', 'Hameister, H']",CYTOGENETIC AND GENOME RESEARCH,10.1159/000080806,2005,32,"During this study, we analysed the pericentric inversion that distinguishes human chromosome 12 (HSA12) from the homologous chimpanzee chromosome (PTR10). Two large chimpanzee-specific duplications of 86 and 23 kb were observed in the breakpoint regions, which most probably occurred associated with the inversion. The inversion break in PTR10p caused the disruption of the SLCO1B3 gene in exon 11. However, the 86-kb duplication includes the functional SLCO1B3 locus, which is thus retained in the chimpanzee, although inverted to PTR10q. The second duplication spans 23 kb and does not contain expressed sequences. Eleven genes map to a region of about 1 Mb around the breakpoints. Six of these eleven genes are not among the differentially expressed genes as determined previously by comparing the human and chimpanzee transcriptome of fibroblast cell lines, blood leukocytes, liver and brain samples. These findings imply that the inversion did not cause major expression differences of these genes. Comparative FISH analysis with BACs spanning the inversion breakpoints in PTR on metaphase chromosomes of gorilla (GGO) confirmed that the pericentric inversion of the chromosome 12 homologs in GGO and PTR have distinct breakpoints and that humans retain the ancestral arrangement. These findings coincide with the trend observed in hominoid karyotype evolution that humans have a karyotype close to an ancestral one, while African great apes present with more derived chromosome arrangements. Copyright (C) 2005 S. Karger AG, Basel."
