title,authors,journal,doi,pub_date,times_cited,abstract
"Discrete quantity judgments in the great apes (Pan paniscus, Pan troglodytes, Gorilla gorilla, Pongo pygmaeus): The effect of presenting whole sets versus item-by-item","['Hanus, D', 'Call, J']",JOURNAL OF COMPARATIVE PSYCHOLOGY,10.1037/0735-7036.121.3.241,AUG 2007,84,"The authors examined quantity-based judgments for up to 10 items for simultaneous and sequential whole sets as well as for sequentially dropped items in chimpanzees (Pan troglodytes), gorillas (Gorilla gorilla), bonobos (Pan paniscus), and orangutans (Pongo pygmaeus). In Experiment 1, subjects had to choose the larger of 2 quantities presented in 2 separate dishes either simultaneously or I dish after the other. Representatives of all species were capable of selecting the larger of 2 quantities in both conditions, even when the quantities were large and the numerical distance between them was small. In Experiment 2, subjects had to select between the same food quantities sequentially dropped into 2 opaque cups so that none of the quantities were ever viewed as a whole. The authors found some evidence (albeit weaker) that subjects were able to select the larger quantity of items. Furthermore, the authors found no performance breakdown with the inclusion of certain quantities. Instead, the ratio between quantities was the best performance predictor. The authors conclude that quantity-based judgments rely on an analogical system, not a discrete object file model or perceptual estimation mechanism, such as subitizing."
The ontogeny of sexual dimorphism in the facial skeleton of the African apes,"['Cobb, SN', ""O'Higgins, P""]",JOURNAL OF HUMAN EVOLUTION,10.1016/j.jhevol.2007.03.006,AUG 2007,29,"This paper aims to test the contribution of ontogenetic scaling to sexual dimorphism of the facial skeleton in the African apes. Specifically, it addresses whether males and females of each species share a common postnatal ontogenetic shape trajectory for the facial skeleton. Where trajectories are found to differ, it is tested whether male and female trajectories: 1) diverge early, or 2) diverge later after sharing a common trajectory earlier in the postnatal period. Where ontogenetic shape trajectories are found to be shared, it is also tested whether males and females are ontogenetically scaled. This study uses geometric morphometric analyses of 28 landmarks from the facial skeletons of 137 G. g. gorilla (62 adults; 75 juveniles), 95 P. paniscus (34 adults; 61 juveniles), and 115 P. t. troglodytes (58 adults; 57 juveniles). On average, males and females share a common ontogenetic shape trajectory until around the eruption of the second permanent molars. In addition, for the same period, males and females in each species share a common ontogenetic scaling trajectory. After this period, males and females diverge both from each other and from the common juvenile ontogenetic shape and scaling trajectories within each species. Thus, the male and female facial skeleton shows ontogenctic scaling until around the point of the eruption of the second molar (i.e., around puberty and the development of secondary sexual characteristics), but subsequent sexual dimorphism occurs via divergent trajectories and not via ontogenetic scaling. (C) 2007 Elsevier Ltd. All rights reserved."
Lessons from naked apes and their infections,"['Weiss, RA']",JOURNAL OF MEDICAL PRIMATOLOGY,10.1111/j.1600-0684.2007.00235.x,AUG 2007,3,"Human infections come from two main sources. Our 'family heirlooms' have co-evolved with the host as we diverged from the common ancestor of humans and chimpanzees, and these are often vertically transmitted. Our 'new acquisitions' come from cross-species infections, and these are typically horizontally transmitted. Compared with other apes, naked apes harbor a larger variety of pathogens, acquired from the domesticated and commensal non-primate species which share our habitat, as well as from exotic species. Thus we are nouveaux riches in our collection of infections or 'metagenome' and this is reviewed with particular reference to retroviruses. Nakedness poses a challenge to ectoparasites which is discussed in relation to the origin and evolution of human lice from those of the great apes. As humans have acquired infections horizontally from our closest living relatives, the chimpanzee and the gorilla, might we also have exchanged pathogens with other hominid species?"
Rethinking incisor size and diet in anthropoids: Incisor wear and incisor breadth in the African apes,"['McCollum, MA']",AMERICAN JOURNAL OF PHYSICAL ANTHROPOLOGY,10.1002/ajpa.20606,JUL 2007,10,"In a seminal study Hylander (1975) concluded that the length of the incisor row in catarrhines considered frugivores is longer relative to body mass than in those classified as folivores. Assuming that large fruits require greater incisal processing than do leaves, stems, berries, and seeds, he argued that the larger incisors of frugivores increased their resistance to wear. The present analysis examines diet, incisor wear, and incisor crown breadth in cranial samples of western lowland gorillas and chimpanzees. Incisor wear rate was assessed on the basis of the extent of incisor crown reduction observed at sequential stages of first molar wear. Incisor metrics were obtained from the unworn teeth of juveniles. Results suggest that incisor wear is greater in the more folivorous western lowland gorillas than in more frugivorous chimpanzees. Moreover, incisor crown dimensions do not differ appreciably among African apes. These findings fail to support the hypothesis that slower wear rates are associated with broader incisor crowns, and raise new questions regarding the significance of incisor row length in anthropoids."
"A socioecological perspective on primate cognition, past and present","['Cunningham, E', 'Janson, C']",ANIMAL COGNITION,10.1007/s10071-007-0078-3,JUL 2007,22,"The papers in this special issue examine the relationship between social and ecological cognition in primates. We refer to the intersection of these two domains as socioecological cognition. Examples of socioecological cognition include socially learned predator alarm calls and socially sensitive foraging decisions. In this review we consider how primate cognition may have been shaped by the interaction of social and ecological influences in their evolutionary history. The ability to remember distant, out-of-sight locations is an ancient one, shared by many mammals and widespread among primates. It seems some monkeys and apes have evolved the ability to form more complex representations of resources, integrating ""what-where-how much"" information. This ability allowed anthropoids to live in larger, more cohesive groups by minimizing competition for limited resources between group members. As group size increased, however, competition for resources also increased, selecting for enhanced social skills. Enhanced social skills in turn made a more sophisticated relationship to the environment possible. The interaction of social and ecological influences created a spiraling effect in the evolution of primate intelligence. In contrast, lemurs may not have evolved the ability to form complex representations which would allow them to consider the size and location of resources. This lack in lemur ecological cognition may restrict the size of frugivorous lemur social groups, thereby limiting the complexity of lemur social life. In this special issue, we have brought together two review papers, five field studies, and one laboratory study to investigate the interaction of social and ecological factors in relation to foraging. Our goal is to stimulate research that considers social and ecological factors acting together on cognitive evolution, rather than in isolation. Cross fertilization of experimental and observational studies from captivity and the field is important for increasing our understanding of this relationship."
Spider monkey ranging patterns in Mexican subtropical forest: do travel routes reflect planning?,"['Valero, A', 'Byrne, RW']",ANIMAL COGNITION,10.1007/s10071-006-0066-z,JUL 2007,32,"Although it is well known that frugivorous spider monkeys (Ateles geoffroyi yucatanensis) occupy large home ranges, travelling long distances to reach highly productive resources, little is known of how they move between feeding sites. A 11 month study of spider monkey ranging patterns was carried out at the Otochma'ax Yetel Kooh reserve, Yucatan, Mexico. We followed single individuals for as long as possible each day and recorded the routes travelled with the help of a GPS (Global Positioning System) device; the 11 independently moving individuals of a group were targeted as focal subjects. Travel paths were composed of highly linear segments, each typically ending at a place where some resource was exploited. Linearity of segments did not differ between individuals, and most of the highly linear paths that led to food resources were much longer than the estimate visibility in the woodland canopy. Monkeys do not generally continue in the same ranging direction after exploiting a resource: travel paths are likely to deviate at the site of resource exploitation rather than between such sites. However, during the harshest months of the year consecutive route segments were more likely to retain the same direction of overall movement. Together, these findings suggest that while moving between feeding sites, spider monkeys use spatial memory to guide travel, and even plan more than one resource site in advance."
The origins of HIV and implications for the global epidemic.,"['Van Heuverswyn, Fran', 'Peeters, Martine']",Current infectious disease reports,NA,2007-Jul,48,"HIV type 1 (HIV-1) and type 2 (HIV-2) are the result of several cross-species transmissions from primates to humans. Recently, the ancestral strains of HIV-1 groups M and N were shown to still persist in today's wild chimpanzee populations (Pan troglodytes troglodytes) in south Cameroon. Lately, HIV-1 group O-related viruses have been identified in western gorillas (Gorilla gorilla), called SIVgor, but chimpanzees are most likely the original reservoir of this simian immunodeficiency virus (SIV) infection. HIV-2 is the result of at least eight distinct cross-species transmissions of SIV from sooty mangabeys (Cercocebus atys) in West Africa. Although the origin of HIV-1 and HIV-2 became clearer, some important questions concerning pathogenicity and epidemic spread of certain HIV/SIV variants need to be further elucidated. Because humans are still exposed to a plethora of primate lentiviruses through hunting and handling of primate bushmeat, the possibility of additional zoonotic transfers of primate lentiviruses from other primates must be considered."
"
Gorilla society: What we know and don't know","['Harcourt, AH', 'Stewart, KJ']",EVOLUTIONARY ANTHROPOLOGY,10.1002/evan.20142,JUL-AUG 2007,10,"Science is fairly certain that the gorilla lineage separated from the remainder of the hominoid clade about eight million years ago,(2,4) and that the chimpanzee lineage and hominin clade did so about a million years after that.(1,2) However, just this year, 2007, it was discovered that although the human head louse separated from the congeneric chimpanzee body louse (Pediculus) around the same time as the chimpanzee and hominin lineages Split,(3) the human pubic louse apparently split from its sister species, the congeneric gorilla louse, Pthirus, 4.5 million years after their host lineages Split.(3) No tested explanations exist for the discrepancy. Much is known about hominin evolution, but much remains to be discovered. The same is true of primate socioecology in general and gorilla socioecology in particular."
Evolutionary history of chromosome 11 featuring four distinct centromere repositioning events in Catarrhini,"['Cardone, MF', 'Lomiento, M', 'Teti, MG', 'Misceo, D', 'Roberto, R', 'Capozzi, O', ""D'Addabbo, P"", 'Ventura, M', 'Rocchi, M', 'Archidiacono, N']",GENOMICS,10.1016/j.ygeno.2007.04.001,JUL 2007,13,"Panels of BAC clones used in FISH experiments allow a detailed definition of chromosomal marker arrangement and orientation during evolution. This approach has disclosed the centromere repositioning phenomenon, consisting in the activation of a novel, fully functional centromere in an ectopic location, concomitant with the inactivation of the old centromere. In this study, appropriate panels of BAC clones were used to track the chromosome I I evolutionary history in primates and nonprimate boreoeutherian mammals. Chromosome 11 synteny was found to be highly conserved in both primate and boreoeutherian mammalian ancestors. Amazingly, we detected four centromere repositioning events in primates (in Old World monkeys, in gibbons, in orangutans, and in the Homo-Pan-Gorilla (H-P-G) clade ancestor), and one in Equidae. Both HP-G and Lar gibbon novel centromeres were flanked by large duplicons with high sequence similarity. Outgroup species analysis revealed that this duplicon was absent in phylogenetically more distant primates. The chromosome 11 ancestral centromere was probably located near the HSA11q telomere. The domain of this inactivated centromere, in humans, is almost devoid of segmental duplications. An inversion occurred in chromosome 11 in the common ancestor of H-P-G. A large duplicon, again absent in outgroup species, was found located adjacent to the inversion breakpoints. In Hominoidea, almost all the five largest duplicons of this chromosome appeared involved in significant evolutionary architectural changes. (c) 2007 Elsevier Inc. All rights reserved."
"Molar crown formation in the Late Miocene Asian hominoids, Sivapithecus parvada and Sivapithecus indicus","['Mahoney, P', 'Smith, TM', 'Schwartz, GT', 'Dean, C', 'Kelley, J']",JOURNAL OF HUMAN EVOLUTION,10.1016/j.jhevol.2007.01.007,JUL 2007,12,"During the past decade, studies of enamel development have provided a broad temporal and geographic perspective on evolutionary developmental biology in Miocene hominoids.

Here we report some of the first data for molar crown development in one hominoid genus, Sivapithecus. The data are compared to a range of extant and extinct hominoids. Crown formation times (CFTs), daily rates of enamel secretion (DSR), Retzius line number and periodicity, and relative enamel thickness (RET) were calculated in a mandibular first molar of Sivapithecus parvada and a maxillary first molar of Sivapithecus indicus from the Siwalik sequence of Pakistan. A CFT of 2.40 years for the protoconid of S. parvada and 2.25 years for the protocone of S. indicus lie within the range of first molar (M I) formation times for the majority of Miocene hominoids (1.96-2.40 years, excluding Proconsul heseloni), and are similar to an M, from Gorilla (2.31 years) and M's from Pan (2.22-2.39 years). This is unlike the longer CFTs in modern humans, which appear to be linked with their extended growth period. In contrast to extant great apes and humans, daily rates of enamel secretion are rapid in the Sivapithecus M1s during the early stages of growth, which seems to be a common pattern for most Miocene apes. The rapid accumulation of cuspal enamel in the Sivapithecus molars produced thicker enamel than either Pan or Gorilla in a comparable period of time. Future studies on larger samples of living and fossil hominoids are needed to clarify trends in crown development, which may be better understood in the context of life history strategies coupled with good data on body mass and brain size. (c) 2007 Elsevier Ltd. All rights reserved."
Patrols increased after gorilla killings: Suspect arrested,['[Anonymous]'],ORYX,NA,JUL 2007,0,NA
Restriction of an extinct retrovirus by the human TRIM5 alpha antiviral protein,"['Kaiser, SM', 'Malik, HS', 'Emerman, M']",SCIENCE,10.1126/science.1140579,JUN 22 2007,86,"Primate genomes contain a large number of endogenous retroviruses and encode evolutionarily dynamic proteins that provide intrinsic immunity to retroviral infections. We report here the resurrection of the core protein of a 4-million-year-old endogenous virus from the chimpanzee genome and show that the human variant of the intrinsic immune protein TRIM5 alpha can actively prevent infection by this virus. However, we suggest that selective changes that have occurred in the human lineage during the acquisition of resistance to this virus, and perhaps similar viruses, may have left our species more susceptible to infection by human immunodeficiency virus type 1 (HIV-1)."
"Golden monkey populations decline despite improved protection in Mgahinga Gorilla National Park, Uganda","['Twinomugisha, D', 'Chapman, CA']",AFRICAN JOURNAL OF ECOLOGY,10.1111/j.1365-2028.2006.00692.x,JUN 2007,2,NA
Reproductive behavior of male mountain gorillas living in multi-male groups (Gorilla beringei beringei),"['Stoinski, TS', 'Rosenbaum, S', 'Fawcett, KA']",AMERICAN JOURNAL OF PRIMATOLOGY,NA,JUN 2007,0,NA
"Speech sound discrimination ability in a lowland gorilla
","['Nunes, C', 'Goodreau, M', 'Tam, C', 'Patterson, F']",AMERICAN JOURNAL OF PRIMATOLOGY,NA,JUN 2007,0,NA
"Effects of a complex enrichment device on stereotypic behaviors, tool use, tool manufacturing, and activity budgets in captive western lowland gorillas (Gorilla gorilla gorilla)","['Jarvis, KA', 'Gould, JE']",AMERICAN JOURNAL OF PRIMATOLOGY,NA,JUN 2007,0,NA
Sexual behavior in western lowland gorillas,"['Stoinski, TS', 'Legg, A', 'Price, E', 'Antworth, R']",AMERICAN JOURNAL OF PRIMATOLOGY,NA,JUN 2007,0,NA
Eighteen month development in twin lowland Gorillas at Zoo Atlanta,"['Hoff, M']",AMERICAN JOURNAL OF PRIMATOLOGY,NA,JUN 2007,0,NA
Do seasonal changes affect activity in captive chimpanzees (Pan troglodytes) and gorillas (Gorilla gorilla gorilla) living in a Northern Zoo?,"['Vreeman, VM', 'Ross, SR']",AMERICAN JOURNAL OF PRIMATOLOGY,NA,JUN 2007,0,NA
Urinary cortisol variation in captive lowland gorillas (Gorilla gorilla) related to visitors and keepers,"['White, B', 'Smith, DM', 'Elsner, R', 'Cool-Hines, V']",AMERICAN JOURNAL OF PRIMATOLOGY,NA,JUN 2007,0,NA
Social learning of tool-use skills in captive chimpanzees (Pan troglodytes) and gorillas (Gorilla gorilla gorilla),"['Melber, TN', 'Lonsdorf, EV', 'Ross, SR']",AMERICAN JOURNAL OF PRIMATOLOGY,NA,JUN 2007,0,NA
Assessing the classification of immature life history stages in gorillas,"['Hutchinson, JE', 'Fletcher, AW']",AMERICAN JOURNAL OF PRIMATOLOGY,NA,JUN 2007,0,NA
Is it crowded in here or is it just me? Impacts of large crowds on captive gorilla behavior (Gorilla gorilla gorilla),"['Kuhar, C']",AMERICAN JOURNAL OF PRIMATOLOGY,NA,JUN 2007,0,NA
Plant DNA sequences from feces: Potential means for assessing diets of wild primates,"['Bradley, BJ', 'Stiller, M', 'Doran-Sheehy, DM', 'Harris, T', 'Chapman, CA', 'Vigilant, L', 'Poinar, H']",AMERICAN JOURNAL OF PRIMATOLOGY,10.1002/ajp.20384,JUN 2007,28,"Analyses of plant DNA in feces provides a promising, yet largely unexplored, means of documenting the diets of elusive primates. Here we demonstrate the promise and pitfalls of this approach using DNA extracted from fecal samples of wild western gorillas (Gorilla gorilla) and black and white colobus monkeys (Colobus guereza). From these DNA extracts we amplified, cloned, and sequenced small segments of chloroplast DNA (part of the rbcL gene) and plant nuclear DNA (ITS-2). The obtained sequences were compared to sequences generated from known plant samples and to those in GenBank to identify plant taxa in the feces. With further optimization, this method could provide a basic evaluation of minimum primate dietary diversity even when knowledge of local flora is limited. This approach may find application in studies characterizing the diets of poorly-known, unhabituated primate species or assaying consumer-resource relationships in an ecosystem."
A review on reproductive biotechnologies for conservation of endangered mammalian species,"['Andrabi, SMH', 'Maxwell, WMC']",ANIMAL REPRODUCTION SCIENCE,10.1016/j.anireprosci.2006.07.002,JUN 2007,83,"This review describes the use of modem reproductive biotechnologies or assisted reproductive techniques (ART) including artificial insemination, embryo transfer/sexing, in vitro fertilization, gamete/embryo micromanipulation, semen sexing, genome resource banking, and somatic cell nuclear transfer (cloning) in conservation programs for endangered mammalian species. Such biotechnologies allow more offspring to be obtained from selected parents to ensure genetic diversity and may reduce the interval between generations. However, the application of reproductive biotechnologies for endangered free-living mammals is rarer than for endangered domestic breeds. Progress in ART for non-domestic species will continue at a slow pace due to limited resources, but also because the management and conservation of endangered species is biologically quite complex. In practice, current reproductive biotechnologies are species-specific or inefficient for many endangered animals because of insufficient knowledge on basic reproduction like estrous cycle, seasonality, structural anatomy, gamete physiology and site for semen deposition or embryo transfer of non-domestic species. (c) 2006 Elsevier B.V. All rights reserved."
Assessing the effects of new primate exhibits on zoo visitors' attitudes and perceptions by using three different assessment methods,"['Nakamichi, M']",ANTHROZOOS,10.2751/175303707X207945,JUN 2007,7,"Using three different methods, this study investigated how zoo visitors behaved in response to both old and new exhibits of four nonhuman primate species and how they perceived these primates. On-site observations showed that zoo visitors were more likely to stop in front of new exhibits and spend more time viewing new exhibits compared with old exhibits. Response to an on-site questionnaire also showed that zoo visitors perceived primates in the new exhibits more positively than the same animals in the old exhibits. The results from these two types of local assessment indicate that the attractiveness and holding power of the new exhibits was greater than that of the old. However, the results of a questionnaire given to zoo visitors on leaving the zoo showed that the preference ranks of the visitors for the four primate species did not increase after the new exhibits were established, indicating that the new ex-hibits did not change the zoo visitors' perception of primates relative to other zoo animals. Using all three assessment methods appears to be of considerable value for the assessment of visitors' perceptions towards new exhibits in terms of both the immediate locality and the zoo as a whole."
"The evolution of foresight: What is mental time travel, and is it unique to humans?","['Suddendorf, T', 'Corballis, MC', 'AUTOBIOGRAPHICAL MEMORY']",BEHAVIORAL AND BRAIN SCIENCES,10.1017/S0140525X07001975,JUN 2007,499,"In a dynamic world, mechanisms allowing prediction of future situations call provide a selective advantage. We suggest that memory systems differ in the degree of flexibility they offer for anticipatory behavior and put forward a corresponding taxonomy of prospection. The adaptive advantage of any memory system can only lie in what it contributes for future survival. The most flexible is episodic memory, which we suggest is part of a more general faculty of mental time travel that allows us not only to go back in time, but also to foresee, plan, and shape virtually any specific future event. We review comparative studies and find that, in spite of increased research in the area, there is as yet no convincing evidence for mental time travel in nonhuman animals. We submit that mental time travel is not an encapsulated cognitive system, but instead comprises several subsidiary mechanisms. A theater metaphor serves as an analogy for the kind of mechanisms required for effective mental time travel. We propose that future research should consider these mechanisms in addition to direct evidence of future-directed action. We maintain that the emergence of mental time travel in evolution was a crucial step towards our current success."
Biological and environmental degradation of gorilla hair and microsatellite amplification success,"['Jeffery, KJ', 'Abernethy, KA', 'Tutin, CEG', 'Bruford, MW']",BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY,10.1111/j.1095-8312.2007.00792.x,JUN 2007,11,"Naturally shed hairs are an important source of genetic material for both conservation and forensics but are notoriously poor sources of DNA. DNA degradation in hair roots is caused by apoptosis as part of the cycle of hair growth and by autolysis in decomposing animals. Shed hairs are additionally exposed to degenerative environmental processes. However, genetic studies rarely examine hair root morphologies or refer to root growth phases prior to analysis, and detailed knowledge of the rapidity of DNA degradation amongst shed hairs is lacking. We examined the effects of biological and environmental processes on western lowland gorilla (Gorilla gorilla gorilla Savage and Wyman) hair roots with respect to morphological characteristics and polymerase chain reaction (PCR) success at eight nuclear loci. Root type frequencies indicate that gorilla body hairs may exhibit a longer telogen phase than human head hairs. All plucked hair root types amplified more efficiently than shed hairs, and only 41% of shed hairs had root types considered suitable for genotyping. Telogen hairs from fresh nests were four-fold more useful for genotyping if the roots were associated with translucent epithelial tissue, and preselection of these root types doubled the overall data-yield to 58%. Nest age correlated with root morphology and PCR success, and PCR success was almost halved after 3 days of exposure. Finally, an association between postmortem interval, root morphology, and PCR success was observed that was consistent with postmortem changes reported in human head hairs. (C) 2007 The Linnean Society of London."
Proteomic distinction between humans and great apes based on plasma transthyretin microheterogeneity,"['Schweigert, FJ', 'Gerike, B', 'Raila, J', 'Haebel, S', 'Eulenberger, K']",COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY D-GENOMICS & PROTEOMICS,10.1016/j.cdb.2007.02.001,JUN 2007,3,"Although humans and their closest relative, the chimpanzee are 98.5% identical in their DNA sequences, they differ in morphologic, behavioural and cognitive aspects. Recent studies imply observed differences in transthyretin (TTR) as a unique feature in human evolution. We studied differences in the molecular heterogeneity of plasma TTR between humans and great apes (chimpanzee, bonobo, gorilla, orang-utan) using a mass spectrometry immumoassay. Compared to humans, TTR levels were higher in chimpanzees and lower in orang-utans (both P<0.05). In all species, four major mass signals were observed. In humans, mass signals were at 13,755 4, 13,875 4 (greatest intensity), 13,935 +/- 8 and 14,053 +/- 10 Da representing native, S-cysteinylated, S-cysteinglycinylated and glutathionylated TTR, respectively. In chimpanzees and bonobos molecular masses were slightly lower than in humans (7-8 Da), whilst in gorillas and orang-utans masses of TTR adducts were respectively 20 and 100 Da lower (P < 0.05). Peak pattern and relationship to each other was similar in all species. The close relationship between humans and chimpanzees is reflected in the similarity of their post-translational modification of TTR whilst mutations on the amino acid level are indicated. Results represent a proteomic distinction between humans and great apes with the possibility of resulting functional consequences. (c) 2007 Elsevier Inc. All rights reserved."
Modeling the impact of Ebola and bushmeat hunting on western lowland gorillas,"['Rizkalla, C', 'Blanco-Silva, F', 'Gruver, S']",ECOHEALTH,10.1007/s10393-007-0096-2,JUN 2007,7,"The 2003 outbreak of Ebola in the Republic of Congo killed 114 people and up to 800 western lowland gorillas. This outbreak and all outbreaks between 2001-2003 began with human handling of infected animal carcasses. Ebola has since spread, putting the entire gorilla population at risk. An epidemiological model is presented to describe the combined effects of Ebola and hunting on persistence of gorillas. The number of infected gorillas also provides a means of assessing the risk of transmission to humans. Under current harvest practices and the estimated annual outbreak rate, the gorilla population is predicted to undergo a 97 % decline within 100 years. Controlling bushmeat hunting may not be enough to prevent extinction if frequent outbreaks occur."
Spontaneous adenomyosis in the chimpanzee (Pan troglodytes): a first report and review of the primate literature: Case Report,"['Barrier, BF', 'Allison, J', 'Hubbard, GB', 'Dick, EJ', 'Brasky, KM', 'Schust, DJ']",HUMAN REPRODUCTION,10.1093/humrep/dem038,JUN 2007,3,"Adenomyosis is a non-neoplastic condition characterized by the presence of ectopic endometrium in the myometrium with hyperplasia of adjacent smooth muscle. Common symptoms in women include debilitating pelvic pain and abnormal uterine bleeding, and the condition has been paradoxically associated with both multiparity and subfertility. Adenomyosis spontaneously occurs in humans and some non-human primates, including the baboon and macaque, where it has been associated with primary infertility and the presence of endometriosis. No cases of adenomyosis have been previously reported in Pongidae such as gorilla, orangutan or chimpanzee. We here describe two cases of naturally occurring adenomyosis in the chimpanzee (Pan troglodytes) and briefly review the literature regarding the presence of adenomyosis in non-human primate species."
Phylogeny of primate T lymphotropic virus type 1 (PTLV-1) including various new Asian and African non-human primate strains,"['Van Dooren, S', 'Verschoor, EJ', 'Fagrouch, Z', 'Vandamme, AM']",INFECTION GENETICS AND EVOLUTION,10.1016/j.meegid.2006.06.003,JUN 2007,20,"To further unravel intra- and interspecies PTLV-1 evolution in Asia and Africa, we phylogenetically analysed 15 new STLV-1 LTR and env sequences discovered in eight different Asian and African non-human primate species. We show that orang-utan STLV-1s form a tight, deeply branching monophyletic cluster between Asian STLV-1 macaque species clades, suggesting natural cross-species transmission. Novel viruses of acaca maura, Macaca nigra and siamang cluster with other Sulawesian STLV-1s, demonstrating close relatedness among the STLV-1s in these insular species and suggesting cross-species transmission to a siamang in captivity. Viruses from Western chimpanzees and a Western lowland gorilla cluster within the HTLV-1b/STLV-1 clade, the latter close to a human strain, indicative of zoonosis. A new STLV-1 from Cercopithecus ascanius differs from the published STLV-Cas57, explainable by the existence of five geographically separated subspecies. Barbary macaques, not yet described to be STLV-infected, carry a relatively recent acquired, typical African STLV- 1, giving us no clue on the phylogeographical origin of PTLV-1. (C) 2006 Elsevier B.V. All rights reserved."
Who killed Porthos? Genetic tracking of a gorilla death,"['Jeffery, KJ', 'Abernethy, KA', 'Tutin, CEG', 'Anthony, NA', 'Bruford, MW']",INTEGRATIVE ZOOLOGY,10.1111/j.1749-4877.2007.00050.x,JUN 2007,8,"We describe a novel application of ""forensic"" genetics to study a key demographic event in a population of wild gorillas. We used microsatellite genotyping and non-invasively collected DNA samples to identify one individual western lowland gorilla as being most likely to have caused the death of another in Lope National Park, Gabon. Data from relatively few genotypes permitted the identification of female transfer events and the interpretation of individual behavior that was previously impossible using observational methods, thus providing rare behavioral data on an elusive forest-dwelling species. Importantly, this study highlights the need for future studies of dispersal and local population structuring in forest populations, and more accurate population census methods. Genetic studies focusing on individual identification may play a valuable role in future gorilla conservation efforts."
"Activity and ranging patterns of Colobus angolensis ruwenzorii in Nyungwe Forest, Rwanda: Possible costs of large group size","['Fashing, PJ', 'Mulindahabi, F', 'Gakima, JB', 'Masozera, M', 'Mununura, I', 'Plumptre, AJ', 'Nguyen, N']",INTERNATIONAL JOURNAL OF PRIMATOLOGY,10.1007/s10764-006-9095-3,JUN 2007,22,"With group sizes sometimes > 300 individuals, the Angolan black-and-white colobus (Colobus angolensis ruwenzorii) population in Nyungwe Forest, Rwanda is an intriguing exception to the tendency for folivores to live in smaller groups than expected relative to body size. Researchers have hypothesized that the unusually high quality of foliage at Nyungwe allows colobus there to avoid intragroup feeding competition, releasing constraints on the formation of large groups (Fimbel et al., 2001). We collected data on the activity and ranging patterns of a > 300-member Nyungwe colobus group and compared our results to those from smaller groups in other black-and-white colobus (Colobus spp.) populations. Colobus at Nyungwe spent far more time feeding and moving (62%) and far less time resting (32%) than black-and-white colobus at any other site. The annual home range of the Nyungwe colobus was also many times larger (95% minimum convex polygon: 20.7 km(2); 95% fixed kernel: 24.4 km(2)) than those for other populations. We terminated our research after the group engaged in an unprecedented migration among black-and-white colobus by moving 13 km south of their former range. Our results suggest that intragroup scramble competition may be more intense than originally believed within the large colobus groups at Nyungwe and that long periods of resource renewal may be necessary after a large colobus group passes through an area, thereby potentially helping to explain their wide ranging patterns. We discuss the socioecological convergence between the Nyungwe colobus and Chinese snub-nosed monkeys (Rhinopithecus spp.) and suggest directions for future research on the unique black-and-white colobus population at Nyungwe."
New wine in new bottles - Prospects and pitfalls of cultural primatology,"['McGrew, WC']",JOURNAL OF ANTHROPOLOGICAL RESEARCH,NA,SUM 2007,7,"Cultural primatology has matured in recent years from natural history to ethnography to ethnology, but new techniques of analysis and interpretation are. needed to deal with new findings. Studies of the chimpanzee (Pan troglodytes) lead the way, both observationally in nature and experimentally in captivity. New data on elementary technology employed in extractive foraging (e.g., ant dipping) show that prevailing ideas of environmental versus cultural determinism are simplistic. Cultural primatology yields both behavioral diversity and universals. As with humans, cultural change can be maladaptive (e.g., pestle pounding, crop raiding) as well as adaptive. The future of cultural primatology depends on the ongoing survival of wild populations of primates."
"Resting heart rate and tympanic temperature in operant conditioned western lowland, gorillas (Gorilla gorilla gorilla)","['Brown, CS', 'Finnegan, JM']",JOURNAL OF ZOO AND WILDLIFE MEDICINE,10.1638/1042-7260(2007)038[0345:RHRATT]2.0.CO;2,JUN 2007,1,"The conscious, resting heart rate and body temperature of healthy western lowland gorillas (Gorilla gorilla gorilla) is not reported in the literature. To obtain this information, two clinically healthy adult male western lowland gorillas in a training program were conditioned to allow auscultation and obtain tympanic temperatures. The mean heart rate was 73.8 +/- 8.96 beats per minute (n = 176), and it was lower than mean heart rate reported in studies on anesthetized gorillas. The mean tympanic temperature was 35.5 +/- 0.7 degrees C (95.9 +/- 1.23 degrees F) (n = 209). The right tympanic temperature (rtt) and left tympanic temperature (Itt) were recorded separately for one gorilla. A small but statistically significant difference was present between the mean rtt of 35.8 +/- 0.7 degrees C (96.5 +/- 1.2 degrees F) (n = 137) and the mean Itt of 35.7 +/- 0.8 degrees C (96.2 +/- 1.3 degrees F) (n = 121)."
'Gorillas',"['Doty, C']",LITERARY REVIEW,NA,SUM 2007,0,NA
