title,authors,journal,doi,pub_date,times_cited,abstract
"Thermal responses to feeding in a secretive and specialized predator (Gila monster, Heloderma suspectum)","['Gienger, CM', 'Tracy, CR', 'Zimmerman, LC']",JOURNAL OF THERMAL BIOLOGY,10.1016/j.jtherbio.2012.12.004,APR 2013,1,"We investigate how a unique dietary specialist, the Gila monster (Heloderma suspectum), uses behavioral thermoregulation to elevate body temperature (T-b) after feeding. Lizards in a laboratory thermal gradient were fed rodent meals of three different sizes (5, 10, or 20% of body mass), or sham fed (meal of 0% body mass), and T(b)s were recorded for three days before feeding and seven days after feeding. Gila monsters selected a mean T-b of 25.2 degrees C while fasting (set-point range 23.6-27.1), and increased T(b)s after feeding. The magnitude and duration of post-prandial T-b increases are positively related to meal size, and Gila monsters selected mean T(b)s up to 3.0 degrees C higher and maintain elevated T(b)s for 3-6 days after feeding. Selection of T-b does not appear to differ between day and night time periods, and because the lizards are both diurnal and nocturnal (at different times of year), photoperiod may not be an important influence on T-b selection. (C) 2012 Elsevier Ltd. All rights reserved."
Development and Evaluation of F-18-TTCO-Cys(40)-Exendin-4: A PET Probe for Imaging Transplanted Islets,"['Wu, ZH', 'Liu, SL', 'Hassink, M', 'Nair, I', 'Park, R', 'Li, L', 'Todorov, I', 'Fox, JM', 'Li, ZB', 'Shively, JE', 'Conti, PS', 'Kandeel, F']",JOURNAL OF NUCLEAR MEDICINE,10.2967/jnumed.112.109694,FEB 1 2013,24,"Because islet transplantation has become a promising treatment option for patients with type 1 diabetes, a noninvasive imaging method is greatly needed to monitor these islets over time. Here, we developed an F-18-labeled exendin-4 in high specific activity for islet imaging by targeting the glucagonlike peptide-1 receptor (GLP-1R). Methods: Tetrazine ligation was used to radiolabel exendin-4 with F-18. The receptor binding of F-19/18-tetrazine trans-cyclooctene (TTCO)-Cys(40)-exendin-4 was evaluated in vitro with INS-1 cell and in vivo on INS-1 tumor (GLP-1R positive) and islet transplantation models. Results: F-18-TTCO-Cys(40)-exendin-4 was obtained in high specific activity and could specifically bind to GLP-1R in vitro and in vivo. Unlike the radiometal-labeled exendin-4, F-18-TTCO-Cys(40)-exendin-4 has much lower kidney uptake. F-18-TTCO-Cys(40)-exendin-4 demonstrated its great potential for transplanted islet imaging: the liver uptake value derived from small-animal PET images correlated well with the transplanted beta-cell mass determined by immunostaining. Autoradiography showed that the localizations of radioactive signal indeed corresponded to the distribution of islet grafts in the liver of islet-transplanted mice. Conclusion: F-18-TTCO-Cys(40)-exendin-4 demonstrated specific binding to GLP-1R. This PET probe provides a method to noninvasively image intraportally transplanted islets."
Ultrastructural and immunocytochemical features of the epidermis of the lizard Heloderma suspectum indicate richness in lipids and lack of a specialized shedding complex,"['Alibardi, L', 'DeNardo, DF', 'LEPIDOSAURIA']",ACTA ZOOLOGICA,10.1111/j.1463-6395.2011.00528.x,JAN 2013,1,"Alibardi, L. and DeNardo, D.F. 2011. Ultrastructural and immunocytochemical features of the epidermis of the lizard Heloderma suspectum indicate richness in lipids and lack of a specialized shedding complex. Acta Zoologica (Stockholm) 00: 19. Abstract The epidermis of the venomous lizard Heloderma suspectum has been studied for detecting generalized and desert adaptations. A thick and non-completely syncytial beta-keratin layer is followed by 6090 layers of mesos-cells. Non-lamellated or sparse lamellated lipid material is seen among mesos-cells where lipids form the main barrier against water loss. The alpha-layer is made of interlocking cells with irregular perimeter that are connected through desmosomal remnants. Immunocytochemistry shows that beta-keratin is present in beta-cells, disappears in mesos-cells but is diffuse in alpha-cells. Alpha-keratin is seen in mesos-cells but lowers in alpha-cells where alpha-keratin probably mixes with beta-keratin. Although the sequence of layers formed during the renewal stage of the epidermis was not available, a specialized shedding layer with an outer oberhautchen faced to an inner clear layer appears absent in this species. This condition suggests that shedding occurs at the boundary between the outer (old) alpha-layer and the inner (new) beta-layer formed underneath the alpha-layer. The thick mesos layer is likely an efficient adaptation to limit water loss in desert conditions while the poorly specialized shedding complex may suggest a primitive stage in the evolution of the shedding layer in this lizard or a special adaptation to water shortage."
Structural and Molecular Diversification of the Anguimorpha Lizard Mandibular Venom Gland System in the Arboreal Species Abronia graminea,"['Koludarov, I', 'Sunagar, K', 'Undheim, EAB', 'Jackson, TNW', 'Ruder, T', 'Whitehead, D', 'Saucedo, AC', 'Mora, GR', 'Alagon, AC', 'King, G', 'Antunes, A', 'Fry, BG']",JOURNAL OF MOLECULAR EVOLUTION,10.1007/s00239-012-9529-9,DEC 2012,8,"In the past, toxinological research on reptiles has focused principally on clinically important species. As a result, our understanding of the evolution of the reptile venom system is limited. Here, for the first time, we describe the structural and molecular evolutionary features of the mandibular toxin-secreting gland of Abronia graminea, a representative of one of the poorly known and entirely arboreal lineages of anguimorph lizards. We show that the mandibular gland is robust and serous, characters consistent with those expected of a toxin-secreting gland in active use. A wide array of transcripts were recovered that were homologous to those encoded by the indisputably venomous helodermatid lizards. We show that some of these toxin transcripts are evolving under active selection and show evidence of rapid diversification. Helokinestatin peptides in particular are revealed to have accumulated residues that have undergone episodic diversifying selections. Conversely, the natriuretic peptides have evolved under tremendous evolutionary constraints despite being encoded in tandem with helokinestatins by the same gene precursor. Of particular note is the sequencing for the first time of kunitz peptides from a lizard toxin-secreting gland. Not only are kunitz peptides shown to be an ancestral toxicoferan toxin, the ancestral state of this peptide is revealed to be a dual domain encoding precursor. This research provides insight into the evolutionary history of the ancient toxicoferan reptile venom system. In addition, it shows that even 'clinically irrelevant' species can be a rich source of novel venom components, worthy of investigation for drug design and biomedical research."
"A novel varanic acid epimer - (24R,25S)-3 alpha,7 alpha,12 alpha,24-tetrahydroxy-5 beta-cholestan-27-oic acid - is a major biliary bile acid in two varanid lizards and the Gila monster","['Hagey, LR', 'Ogawa, S', 'Kato, N', 'Satoh, R', 'Une, M', 'Mitamura, K', 'Ikegawa, S', 'Hofmann, AF', 'Iida, T']",STEROIDS,10.1016/j.steroids.2012.08.017,NOV 2012,3,"A key intermediate in the biosynthetic pathway by which C-24 bile acids are formed from cholesterol has long been considered to be varanic acid. (24 xi,25 xi)-3 alpha,7 alpha,12 alpha-24-tetrahydroxy-5 beta-cholestan-27-oic acid. The (24R,25R)-epimer of this tetrahydroxy bile acid, in the form of its taurine N-acyl amidate, was thought to be the major biliary bile acid in lizards of the family Varanidae. We report here that a major biliary bile acid of three lizard species - the Komodo dragon (Varanus komodoensis), Gray's monitor (Varanus olivaceus), and the Gila monster (Heloderma suspectum) - is a novel epimer of varanic acid. The epimer was shown to be (24R,25S)-3 alpha,7 alpha,12 alpha,24-tetrahydroxy-5 beta-cholestan-27-oic acid (present in bile as its taurine conjugate). The structure was established by mass spectroscopy and by H-1 and C-13 nuclear magnetic spectroscopy, as well as by synthesis of the compound. (C) 2012 Elsevier Inc. All rights reserved."
Flexibility in locomotor-feeding integration during prey capture in varanid lizards: effects of prey size and velocity,"['Montuelle, SJ', 'Herrel, A', 'Libourel, PA', 'Daillie, S', 'Bels, VL', 'GERRHOSAURUS-MAJOR']",JOURNAL OF EXPERIMENTAL BIOLOGY,10.1242/jeb.072074,NOV 2012,3,"Feeding movements are adjusted in response to food properties, and this flexibility is essential for omnivorous predators as food properties vary routinely. In most lizards, prey capture is no longer considered to solely rely on the movements of the feeding structures (jaws, hyolingual apparatus) but instead is understood to require the integration of the feeding system with the locomotor system (i.e. coordination of movements). Here, we investigated flexibility in the coordination pattern between jaw, neck and forelimb movements in omnivorous varanid lizards feeding on four prey types varying in length and mobility: grasshoppers, live newborn mice, adult mice and dead adult mice. We tested for bivariate correlations between 3D locomotor and feeding kinematics, and compared the jaw-neck-forelimb coordination patterns across prey types. Our results reveal that locomotor-feeding integration is essential for the capture of evasive prey, and that different jaw-neck-forelimb coordination patterns are used to capture different prey types. Jaw-neck-forelimb coordination is indeed significantly altered by the length and speed of the prey, indicating that a similar coordination pattern can be finely tuned in response to prey stimuli. These results suggest feed-forward as well as feed-back modulation of the control of locomotor-feeding integration. As varanids are considered to be specialized in the capture of evasive prey (although they retain their ability to feed on a wide variety of prey items), flexibility in locomotor-feeding integration in response to prey mobility is proposed to be a key component in their dietary specialization."
Oleic acid and glucose regulate glucagon-like peptide 1 receptor expression in a rat pancreatic ductal cell line,"['Zhang, LW', 'Tobin, GAM', 'Rouse, RL']",TOXICOLOGY AND APPLIED PHARMACOLOGY,10.1016/j.taap.2012.08.008,OCT 15 2012,1,"The glucagon-like peptide 1 receptor (GLP1R) plays a critical role in glucose metabolism and has become an important target for a growing class of drugs designed to treat type 2 diabetes. In vitro studies were designed to investigate the effect of the GLP1R agonist, exenatide (Ex4), in ""on-target"" RIN-5mF (islet) cells as well as in ""off-target"" AR42J (acinar) and DSL-6A/C1 (ductal) cells in a diabetic environment Ex4 increased islet cell proliferation but did not affect acinar cells or ductal cells at relevant concentrations. A high caloric, high fat diet is a risk factor for impaired glucose tolerance and type-2 diabetes. An in vitro Oleic acid (OA) model was used to investigate the effect of Ex4 in a high calorie, high fat environment. At 0.1 and 0.4 mM, OA mildly decreased the proliferation of all pancreatic cell types. Ex4 did not potentiate the inhibitory effect of OA on cell proliferation. Akt phosphorylation in response to Ex4 was diminished in OA-treated ductal cells. GLP1R protein detected by western blot was time and concentration dependently decreased after glucose stimulation in OA-treated ductal cells. In ductal cells, OA treatment altered the intracellular localization of GLP1R and its co-localization with early endosome and recycling endosomes. Chloroquine (lysosomal inhibitor), N-acetyl-L-cysteine (reactive oxygen species scavenger) and wortmannin (a phosphatidylinositol-3-kinase inhibitor), fully or partially, rescued GLP1R protein in OA-pretreated, glucose-stimulated ductal cells. The impact of altered regulation on phenotype/function is presently unknown. However, these data suggest that GLP1R regulation in ductal cells can be altered by a high fat, high calorie environment. Published by Elsevier Inc."
"Natriuretic effect by exendin-4, but not the DPP-4 inhibitor alogliptin, is mediated via the GLP-1 receptor and preserved in obese type 2 diabetic mice","['Rieg, T', 'Gerasimova, M', 'Murray, F', 'Masuda, T', 'Tang, T', 'Rose, M', 'Drucker, DJ', 'Vallon, V']",AMERICAN JOURNAL OF PHYSIOLOGY-RENAL PHYSIOLOGY,10.1152/ajprenal.00259.2012,OCT 2012,33,"Rieg T, Gerasimova M, Murray F, Masuda T, Tang T, Rose M, Drucker DJ, Vallon V. Natriuretic effect by exendin-4, but not the DPP-4 inhibitor alogliptin, is mediated via the GLP-1 receptor and preserved in obese type 2 diabetic mice. Am J Physiol Renal Physiol 303: F963-F971, 2012. First published July 25, 2012; doi:10.1152/ajprenal.00259.2012.-Activation of the glucagon-like peptide (GLP)-1 receptor (GLP-1R) and inhibition of dipeptidyl peptidase-4 (DPP-4) are new antidiabetic strategies. The GLP-1R and DPP-4 are also expressed in the renal proximal tubular brush border, where they may regulate Na+ reabsorption. Exendin-4 (EX4) is a naturally occurring antidiabetic polypeptide (from the saliva of the lizard Heloderma suspectum) and GLP-1R agonist; however, part of its nonglucoregulatory effects are through GLP-1R-independent mechanisms. DPP-4 cleaves and inactivates GLP-1; thus the natriuretic effect of DPP-4 inhibition may be mediated by the GLP-1R. We report that parenteral application of EX4 in wild-type mice induced a diuresis and natriuresis associated with increases in glomerular filtration rate, fractional urinary fluid and Na+ excretion, and renal membrane expression of the Na+/H+ exchanger NHE3 phosphorylated at S552 and S605, established consensus sites for cAMP-dependent PKA. These effects were absent in mice lacking the GLP-1R and independent of adenylyl cyclase 6. In comparison, parenteral application of the DPP-4 inhibitor alogliptin reduced plasma DPP-4 activity by 95% and induced a diuresis and natriuresis independent of the presence of the GLP-1R or changes in phosphorylated NHE3. The inhibitory effect on renal fluid and Na+ reabsorption of EX4, but not alogliptin, was preserved in diabetic db/db mice and associated with a modest reduction in blood pressure. These results reveal mechanistic differences in how EX4 vs. DPP-4 inhibition induces diuresis and natriuresis under normal states, with preservation of GLP-1R-mediated, but not DPP-4 inhibitor-dependent, natriuretic mechanisms in a mouse model of obese type 2 diabetes."
The structural and functional diversification of the Toxicofera reptile venom system,"['Fry, BG', 'Casewell, NR', 'Wuster, W', 'Vidal, N', 'Young, B', 'Jackson, TNW', 'GLOYDIUS-BLOMHOFFI-BREVICAUDUS']",TOXICON,10.1016/j.toxicon.2012.02.013,SEP 15 2012,33,"The evolutionary origin and diversification of the reptilian venom system is described. The resolution of higher-order molecular phylogenetics has clearly established that a venom system is ancestral to snakes. The diversification of the venom system within lizards is discussed, as is the role of venom delivery in the behavioural ecology of these taxa (particularly Varanus komodoensis). The more extensive diversification of the venom system in snakes is summarised, including its loss in some clades. Finally, we discuss the contentious issue of a definition for ""venom"", supporting an evolutionary definition that recognises the homology of both the venom delivery systems and the toxins themselves. (c) 2012 Elsevier Ltd. All rights reserved."
Gila monster (Heloderma suspectum) envenomations reported to the American Association of Poison Control Centers' National Poison Data System,"['French, R', 'Brooks, DE', 'Shirazi, FM', 'Boesen, K', 'Levitan, RD']",CLINICAL TOXICOLOGY,NA,AUG 2012,0,NA
Five cases of airway angioedema after a Gila monster (Heloderma suspectum) bite,"['French, R', 'Brooks, DE', 'Chase, PB', 'Ruha, AM', 'Shirazi, FM']",CLINICAL TOXICOLOGY,NA,AUG 2012,0,NA
The effects of 13 wk of liraglutide treatment on endocrine and exocrine pancreas in male and female ZDF rats: a quantitative and qualitative analysis revealing no evidence of drug-induced pancreatitis,"['Vrang, N', 'Jelsing, J', 'Simonsen, L', 'Jensen, AE', 'Thorup, I', 'Soeborg, H', 'Knudsen, LB']",AMERICAN JOURNAL OF PHYSIOLOGY-ENDOCRINOLOGY AND METABOLISM,10.1152/ajpendo.00182.2012,JUL 2012,38,"Vrang N, Jelsing J, Simonsen L, Jensen AE, Thorup I, Soeborg H, Knudsen LB. The effects of 13 wk of liraglutide treatment on endocrine and exocrine pancreas in male and female ZDF rats: a quantitative and qualitative analysis revealing no evidence of drug-induced pancreatitis. Am J Physiol Endocrinol Metab 303: E253-E264, 2012. First published May 15, 2012; doi:10.1152/ajpendo.00182.2012.-A possible association between glucagon-like peptide-1 (GLP-1) analogs and incidences of pancreatitis has been suggested based on clinical studies. In male and female diabetic Zucker diabetic fatty (ZDF) rats, we investigated the effects of continuous administration of liraglutide and exenatide on biochemical [lipase, pancreatic amylase (P-amylase)] and histopathological markers of pancreatitis. Male and female ZDF rats were dosed for 13 wk with liraglutide (0.4 or 1.0 mg.kg(-1).day(-1) sc once daily) or exenatide (0.25 mg.kg(-1).day(-1) sc, Alzet osmotic minipumps). P-amylase and lipase plasma activity were measured, and an extended histopathological and stereological (specific cell mass and proliferation rate) evaluation of the exocrine and the endocrine pancreas was performed. Expectedly, liraglutide and exenatide lowered blood glucose and Hb A(1c) in male and female ZDF rats, whereas beta-cell mass and proliferation rate were increased with greatly improved blood glucose control. Whereas neither analog affected lipase activity, small increases in P-amylase activity were observed in animals treated with liraglutide and exenatide. However, concurrent or permanent increases in lipase and P-amylase activity were never observed. Triglycerides were lowered by both GLP-1 analogs. The qualitative histopathological findings did not reveal adverse effects of liraglutide. The findings were mainly minimal in severity and focal in distribution. Similarly, the quantitative stereological analyses revealed no effects of liraglutide or exenatide on overall pancreas weight or exocrine and duct cell mass or proliferation. The present study demonstrates that, in overtly diabetic male and female ZDF rats, prolonged exposure to GLP-1 receptor agonists does not affect biochemical or histopathological markers of pancreatitis, and whereas both exenatide and liraglutide increase beta-cell mass, they have no effect on the exocrine pancreas. However, clinical outcome studies and studies using primate tissues and/or studies in nonhuman primates are needed to further assess human risk."
Helokinestatin-7 peptides from the venoms of Heloderma lizards,"['Ma, CB', 'Wang, H', 'Wu, YX', 'Zhou, M', 'Lowe, G', 'Wang, L', 'Zhang, YQ', 'Chen, TB', 'Shaw, C']",PEPTIDES,10.1016/j.peptides.2012.03.010,JUN 2012,1,"Helokinestatins 1-6 constitute a family of bradykinin antagonist peptides originally isolated from the venoms of the Gila Monster, Heloderma suspectum and the Mexican beaded lizard, Heloderma horridum. Here we report the identification, isolation and preliminary pharmacological characterization of two novel tridecapeptides, named helokinestatin-7S (FDDDSTELILEPR - 1550 Da) and helokinestatin-7H (FDDDSRKLILEPR - 1604 Da), whose primary structures were predicted from cDNAs cloned from venom libraries of respective Heloderma lizards. Computed molecular masses of putative helokinestatin-7 peptides were used as tools to locate these peptides in archived LC/MS fractions from respective venoms and sequences were confirmed by MS/MS fragmentation. A synthetic replicate of helokinestatin-7H was found to antagonize the relaxation effect of bradykinin on rat arterial smooth muscle but to have no measurable effects alone. In contrast, synthetic helokinestatin-7S was found to directly contract this preparation. Studies on related natural peptides with subtle differences in primary structure can provide the tools for structure/activity studies in pharmacological investigations directed toward unraveling the molecular basis of venom toxicity and for the evaluation of potential therapeutic leads. (c) 2012 Elsevier Inc. All rights reserved."
The development of Byetta (exenatide) from the venom of the Gila monster as an anti-diabetic agent,"['Furman, BL']",TOXICON,10.1016/j.toxicon.2010.12.016,MAR 15 2012,19,"The development of Byetta (synthetic exendin-4; exenatide) as a treatment of diabetes arose from two, parallel lines of investigation. The development of the 'incretin concept' which hypothesised that hormones from the gut contributed to the insulin secretion in response to meals, led to the identification of glucagon-like peptide 1 (GLP-1) as an important 'incretin' hormone. GLP-1 not only increases insulin secretion but increases beta-cell proliferation and survival, suppresses glucagon secretion, delays gastric emptying and suppresses appetite, all of these actions contributing to a potential anti-diabetic effect. However, GLP-1 has a very short half due to its rapid breakdown by dipeptidyl peptidase IV and ectopeptidases. A systematic investigation of the composition and activity of venom from the Gila monster, Heloderma suspectum, led to the isolation of a 39-amino acid peptide, designated exendin-4, showing 53% structural homology with GLP-1(7-36). Exendin-4 mimicked GLP-1 through stimulating the GLP-1 receptor. The much greater stability of exendin-4 led to its experimental and clinical evaluation as an anti-diabetic agent and its introduction to the market in 2005. (C) 2011 Elsevier Ltd. All rights reserved."
Gila monster bite,"['French, RNE', 'Ash, J', 'Brooks, DE']",CLINICAL TOXICOLOGY,10.3109/15563650.2011.647032,FEB 2012,2,"A 29-year-old man was bitten on the forearm by a wild Gila monster. Radiographs demonstrated subcutaneous air. During a period of observation, erythema and edema progressed from the forearm to the axilla and he developed a significant leukocytosis. No purulence was found upon surgical evaluation. We hypothesize that air was introduced into the wound by the ""pulsing,"" chewing-like action that the Gila monster made while it was attached to the man's forearm."
Purification and inflammatory edema induced by two PLA(2) (Anch TX-I and Anch TX-II) from sea anemone Anthothoe chilensis (Actiniaria: Sagartiidae),"['Landucci, ECT', 'Dias, QC', 'Marangoni, FA', 'Vilca-Quispe, A', 'Valeriano-Zapana, JA', 'Torres-Huaco, FD', 'Martins-De-Souza, D', 'Marangoni, S', 'Ponce-Soto, LA']",COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY B-BIOCHEMISTRY & MOLECULAR BIOLOGY,10.1016/j.cbpb.2011.11.003,FEB 2012,0,"The Anch TX-I and II PLA(2) were purified from Anthothoe chilensis (Lesson, 1830) from the extract of the anemone after only two chromatographic step using molecular exclusion chromatography (Sephadex G-75) and reverse phase HPLC on mu-Bondapak C18 column. Both PLA(2) showed a molecular mass of similar to 14 kDa determined by MALDI-TOF mass spectrometry and showed a high catalytic activity (data not showed). Although homologous with mammalian or snake venom group I PLA(2)s, Anch TX-I and II is sufficiently structurally different for the question of its placement into the existing PLA(2) classification scheme to arise. In addition, Anch TX-I and despite possessing many common structural features, also differ in some important structural properties. The amino acid sequence of both PLA(2) (Anch TX-I and III) showed high amino acid sequence identity with PLA(2) Rhopilema nomadica and Bunodosoma caissarum Cnidaria and PLA(2) of group III protein isolated from the Mexican lizard Heloderma horridum horridum and Heloderma suspectum. In addition, Anch TX-I and Anch TX-II showed high amino acid sequence identity with PLA(2) from group III also showed significant overall homology to bee Apis dorsata, Bombus terrestris and Bombus pennsylvanicus and PlA(2). We also investigated the in vivo edematogenic activity of Anch TX-I and Anch TX-II in a model of paw and skin edema in rats and observed that both are able to induce dose-dependent edema. (C) 2011 Elsevier Inc. All rights reserved."
"A large predatory lizard (Platynota, Squamata) from the Late Cretaceous of South China","['Mo, JY', 'Xu, X', 'Evans, SE']",JOURNAL OF SYSTEMATIC PALAEONTOLOGY,10.1080/14772019.2011.588254,2012,1,"The Late Cretaceous deposits of the Nanxiong Formation, southern China, have yielded some dinosaur bones and many eggs, but there has been little record of the associated fauna. A new locality in Jiangxi Province has recently produced a fossil lizard assemblage including two genera of herbivores and the partial skull and lower jaws of a terrestrial predator. The latter combines large size, the possession of a small number of recurved, well-separated marginal teeth, a blunt rostrum, and rounded cranial osteoderms. It resembles Estesia from the Late Cretaceous of Mongolia, but is distinct in its jaw morphology and the possession of cranial osteoderms. It is therefore placed in a new genus and species, Chianghsia nankangensis. Phylogenetic analysis groups Chianghsia unequivocally with the Platynota, the group to which living monitor lizards and extinct mosasaurs belong. Within Platynota, there is support for the attribution of Chianghsia to Monstersauria, the group that includes the living venomous Gila monster, Heloderma suspectum, and its fossil relatives. This is the first record of a large terrestrial predatory platynotan lizard from the Mesozoic of southern China."
Origin and convergent evolution of exendin genes,"['Irwin, DM']",GENERAL AND COMPARATIVE ENDOCRINOLOGY,10.1016/j.ygcen.2011.11.025,JAN 1 2012,5,"Exendins are secretin hormone-like peptides that are components of the toxins from two venomous lizards, Heloderma suspectum (Gila monster) and Heloderma horridium (Mexican bearded lizard). Exendins-1 and -2 are vasoactive intestinal peptide (VIP)-like, both in sequence and function, while exendins-3 and -4 are glucagon-like peptide-1 (GLP-1)-like. The evolutionary origin of these peptides, and the genes that encode them, has been unclear. Recently, genes orthologous to exendin have been identified in reptiles, birds and amphibians. Analysis of the orthologous sequences demonstrates that the Heloderma exendins diversified by gene duplication from a common exendin ancestor on the Heloderma lineage after divergence from other reptiles, including the anole lizard and Burmese python. In addition, the exendin toxin peptide sequences, but not their pro or signal peptides, have evolved very rapidly on the Heloderma lineage, likely as they adapted to their new function as toxins. Exendins-1 and -2 not only evolved rapidly but their sequences have evolved convergently upon that of VIP, resulting in a doubling of its identity with VIP, while exendins-3 and -4 have retained an ancestral property of being more GLP-1-like sequences. These results suggest that the ancestral role of exendin, which is potentially still retained in some species, had greater similarity with proglucagon-derived peptides or GIP. (C) 2011 Elsevier Inc. All rights reserved."
"Mast cell chymase reduces the toxicity of Gila monster venom, scorpion venom, and vasoactive intestinal polypeptide in mice","['Akahoshi, M', 'Song, CH', 'Piliponsky, AM', 'Metz, M', 'Guzzetta, A', 'Abrink, M', 'Schlenner, SM', 'Feyerabend, TB', 'Rodewald, HR', 'Pejler, G', 'Tsai, M', 'Galli, SJ']",JOURNAL OF CLINICAL INVESTIGATION,10.1172/JCI46139,OCT 2011,40,"Mast cell degranulation is important in the pathogenesis of anaphylaxis and allergic disorders. Many animal venoms contain components that can induce mast cell degranulation, and this has been thought to contribute to the pathology and mortality caused by envenomation. However, we recently reported evidence that mast cells can enhance the resistance of mice to the venoms of certain snakes and that mouse mast cell-derived carboxypeptidase A3 (CPA3) can contribute to this effect. Here, we investigated whether mast cells can enhance resistance to the venom of the Gila monster, a toxic component of that venom (helodermin), and the structurally similar mammalian peptide, vasoactive intestinal polypeptide (VIP). Using 2 types of mast cell-deficient mice, as well as mice selectively lacking CPA3 activity or the chymase mouse mast cell protease-4 (MCPT4), we found that mast cells and MCPT4, which can degrade helodermin, can enhance host resistance to the toxicity of Gila monster venom. Mast cells and MCPT4 also can limit the toxicity associated with high concentrations of VIP and can reduce the morbidity and mortality induced by venoms from 2 species of scorpions. Our findings support the notion that mast cells can enhance innate defense by degradation of diverse animal toxins and that release of MCPT4, in addition to CPA3, can contribute to this mast cell function."
Incretin hormones and the expanding families of glucagon-like sequences and their receptors,"['Irwin, DM', 'Prentice, KJ', 'GOLDFISH CARASSIUS-AURATUS']",DIABETES OBESITY & METABOLISM,NA,OCT 2011,10,"Peptide hormones encoded by the proglucagon (Gcg) and glucose-dependent insulinotropic polypeptide (Gip) genes are evolutionarily related glucagon-like sequences and act through a subfamily of G-protein-coupled receptors. A better understanding of the evolutionary history of these hormones and receptors should yield insight into their biological functions. The availability of a large number of near-complete vertebrate genome sequences is a powerful resource to address questions concerning the evolution of sequences; here, we utilize these resources to examine the evolution of glucagon-like sequences and their receptors. These studies led to the discovery of novel genes for a glucagon receptor-like receptor (Grlr) and a glucagon-like sequence (exendin) in vertebrates. Both exendin and GRLR have ancient origins, early in vertebrate evolution, but have been lost on the ancestral lineage leading to extant mammals. We also show that exendin and GRLR are both expressed in the brain of the chicken and Xenopus tropicals, results that suggest that the products of these genes function in this tissue. The lack of exendin or Grlr genes in mammals suggests that other genes may have acquired the functions of exendin and Grlr during mammalian evolution."
"Hematology, leukocyte cytochemical analysis, plasma biochemistry, and plasma electrophoresis of wild-caught and captive-bred Gila monsters (Heloderma suspectum)","['Cooper-Bailey, K', 'Smith, SA', 'Zimmerman, K', 'Lane, R', 'Raskin, RE', 'DeNardo, D']",VETERINARY CLINICAL PATHOLOGY,10.1111/j.1939-165X.2011.00337.x,SEP 2011,5,"Background: The Gila monster (Heloderma suspectum), one of several venomous lizard species in the world, is found within the United States and Mexico and is recognized as an iconic symbol of the American Southwest. Thus, Gila monsters are of growing interest in the captive reptile trade and within zoological and educational institutions.

Objectives: The aims of this study were to determine results for CBCs, describe cytochemical reactions in WBCs, and obtain plasma biochemical and protein electrophoresis results from wild-caught and captive-bred H. suspectum.

Methods: Ventral tail vein blood samples were obtained from 16 captive (14 wild-caught and 2 captive-bred) Gila monsters. CBCs, RBC morphometric analysis, plasma biochemical analysis, and protein electrophoresis were performed. Leukocytes were stained for peroxidase, Sudan black B (SBB), chloroacetate esterase, napthyl butyrate esterase, and leukocyte alkaline phosphatase, and blood smears were examined for the presence of hemoparasites.

Results: The median (range) PCV was 37% (22-50%) and WBC count was 4.6 x 10(3)/mu L (3.3-6.4 x 10(3)/mu L) with approximately 50% heterophils and fewer lymphocytes, basophils, azurophils, and monocytes in decreasing order. Cytochemical reactions were unique among reptiles with strong staining for peroxidase and SBB in monocytes/azurophils. Biochemical results were similar to those of earlier reports with slight increases in uric acid and urea concentrations. Plasma electrophoretic results indicated that albumin was approximately equal to the combined globulin fractions.

Conclusions: Results of blood analysis in healthy wild-caught and captive-bred H. suspectum may be useful for monitoring health status in this species."
