1,2,"Conservation of fishes in the Elands River, Mpumalanga, South Africa: Past, present and future","[""O'Brien, Gordon C."", 'Smit, Nico J.', 'Wepener, Victor']",Koedoe,NA,2014-01,0,"In an isolated reach, between two large natural waterfalls in the Elands River in Mpumalanga, populations of a critically endangered Kneria sp., the endangered Chiloglanis bifurcus and a genetically unique population of Labeobarbus polylepis occur. The aim of this article was to evaluate past efforts to conserve these fishes, describe the current status and propose future conservation and management actions. The population status assessments were based on a series of fish community composition and population structure evaluations from surveys undertaken at 22 sites during seven surveys from 2002 to 2006. Although water-use activities have continued to increase in the area, impacts have been offset by conservation efforts initiated almost 30 years ago. The existing C. bifurcus population appears to be stable, which is reflected in the downgrading of the conservation status of the species from critically endangered to endangered. The abundance of the kneriid population appears to be increasing and spreading to other tributaries in the study area. The abundance of L. polylepis appears to be increasing but has still not reached historical levels. CONSERVATION IMPLICATIONS: Continued conservation efforts are required to protect these fishes. This case study presented a rare example of how the impacts associated with the use of aquatic resources in South Africa can successfully be offset by conservation efforts."
1,1,Gap size effects on photoinhibition in understorey saplings in tropical rainforest,"['Houter, NC', 'Pons, TL']",PLANT ECOLOGY,10.1007/s11258-004-5775-2,2005,23,"The sudden increase in irradiance after canopy disturbance in primary forest together with the accompanying increase in leaf temperatures is known to cause photoinhibition in shade acclimated foliage of understorey plants. We hypothesized that there is species specific variation among understorey saplings in the magnitude of photoinhibition in response to gap creation, which is related to their requirement for overstorey disturbance. Eleven more or less circular gaps were created varying in size from 60 up to 1459 m(2). Photoinhibition was assessed by determining predawn and midday F-v/F-m using chlorophyll fluorescence at two occasions during the first 3 weeks after creation of the gaps. The light environment was assessed using hemispherical photography. Five species that occurred in sufficient numbers in the understorey after gap creation were measured. They all showed an increase of photoinhibition with increasing gap size. Variation in exposure to direct sunlight within gaps contributed also to variation in photoinhibition. Dynamic photoinhibition, the overnight increase in F-v/F-m, was about 20% of total photoinhibition as measured at midday. The species responded quantitatively different. Oxandra asbeckii was most sensitive as evident from a decrease of predawn F-v/F-m from 0.79 in the understorey of undisturbed forest to 0.70 in the smallest and further to 0.41 in the largest gaps. Catostemma fragrans, the least sensitive species showed hardly any photoinhibition in the smallest gaps and less in the largest ones, whereas Lecythis concertiflora, Licania heteromorpha, and Chlorocardium rodiei had intermediate responses. Species rank order in sensitivity to photoinhibition was maintained across the whole range of gap sizes. The relationship between sensitivity to photoinhibition and species-specific gap size preference for regeneration is discussed."
1,2,"Long-term effect of timber harvesting in the Bartica Triangle, Central Guyana","['ter Steege, H', 'Welch, I', 'Zagt, R']",FOREST ECOLOGY AND MANAGEMENT,10.1016/S0378-1127(01)00777-0,OCT 15 2002,19,"In one of the longest time series available, we present a comparison between forest inventories of 1924, 1964 and 1999 of an 800 km(2) forest-harvesting area in Central Guyana. Harvesting mainly targeted one species Chlorocardium rodiei (Greenheart), of which the population declined by 63% over the 75 years of harvesting. The decline of the population was not only detectable in the harvested size classes (>30 cm) but also among the smaller size classes. In 1999, however, Greenheart still ranked third in abundance. There was little change in the overall species composition, proportion of disperser groups or proportion of functional groups in the tree community. There were also no detectable changes in tree diversity. The conservation value of these unique forests can still be considered high. Thus, while the long-term sustainability of Greenheart harvesting is low, other ecological criteria of sustainability are met. Short-term recovery of Greenheart is not to be expected due to low population growth and small numbers of seed trees. Strategic choices will have to be made with regard to harvesting the remaining Greenheart stands-three scenarios are discussed. (C) 2002 Elsevier Science B.V. All rights reserved."
1,3,Wood identification in historic sites: Inferences for colonial trade and modification of vegetation on Barbuda,"['Watters, DR', 'Miller, RB']",CARIBBEAN JOURNAL OF SCIENCE,NA,2000,1,"We report on four wood species identified from five samples taken from timbers in four historic buildings on Barbuda. Two samples were reported previously and three are new identifications. Fortuitous retention of splinter remnants from one of the older samples allowed us to verify the accuracy of its original identification. None of the species are native to Barbuda. Species of the white pine group (Pinus spp.) and the white oak group (Quercus spp.) grow in North America, greenheart (Chlorocardium rodiei) is native to Guyana and Suriname in South America, and bulletwood (Manilkara spp.) is native to the Neotropics, including the Antilles. These data corroborate empirically the importation of timber products into the colonial British West Indies, a trade that had been studied mainly by historians working from documents. Our analysis of the current body of knowledge about human-induced modification of Barbuda's native vegetation concludes that the vegetation has been modified more profoundly by the island's historic and modern inhabitants, whose occupation is brief compared to the preceding 3,500-year span of Amerindian occupation."
1,4,Spatial and temporal patterns of seed attack and germination in a large-seeded neotropical tree species,"['Hammond, DS', 'Brown, VK', 'Zagt, R']",OECOLOGIA,10.1007/s004420050778,MAY 1999,20,"It has long been argued that seed dispersal enhances recruitment in tropical trees by allowing offspring to 'escape' strong density/distance-dependent attack by insects, pathogens and rodents. Here we examined the effects of canopy openness and parent-offspring distance upon the frequency and timing of Chlorocardium rodiei seed attack and germination within a 15-ha plot of Guyanan tropical rain forest. Seeds were artificially dispersed beneath parent tries, in the understorey away from trees and in gaps. Analysing our data from an 85-week period of regular monitoring, we found that the main spatial gradients, canopy openness and distance to nearest adult conspecific, do not lead to differences in the final number of seeds attacked by infesting scolytid beetles or rodents, The timing of beetle attack, however, varied along the distance gradient and this difference affords seeds at further distances a 'window' in which to germinate and produce a seedling before attack. Canopy openness was not a good predictor of rooting success, but distance was strongly associated with root and shoot formation success and the mean time to shoot formation. There was a strong negative effect of distance on the likelihood of a seed being colonised by scolytid beetles prior to removal by rodents and shoot failure was strongly associated with prior infestation. We believe these results bring a key point to bear on the well-established notion of distance-dependent attack on seeds in tropical rainforests, viz. that seed characteristics (size, germination syndrome) and the timing of attack may be more important in explaining patterns of early seedling recruitment than distance. Our studies suggest that advantages accrued through dispersal in species like Chlorocardium will depend heavily on the 'race' between seed germination and attack. In the case of Chlorocardium, the 'race' can be lost at considerable distances due to its prolonged dormancy and the temporal fluctuations in fruitfall and rainfall which influence attack and germination. The results presented here suggest that the lag between seed attack and germination in tropical trees can regulate the influence of parent-offspring distance on cohort recruitment at this life history stage."
1,5,"The stenomatine moth, Stenoma catenifer Walsingham: a pre-dispersal seed predator of Greenheart (Chlorocardium rodiei (Schomb.) Rohwer, Richter & van der Werff) in Guyana","['Peredo, LC', 'Lyal, CHC', 'Brown, VK']",JOURNAL OF NATURAL HISTORY,10.1080/002229399300236,APR 1999,9,"Stenoma catenifer Walsingham, a neotropical pest of avocado, is newly recorded from a wild host, the Guyanese endemic member of the Lauraceae, Chlorocardium rodiei (Schomb.) Rohwer, Richter & van der Werff, an economically very important timber source. This is a new record for both the host and for the country. The life cycle of S. catenifer on this host is described and compared with that previously documented for avocado. The different life stages are described and illustrated, and ecological and biological observations are given. Infestation levels were always less than 10%, in comparison with up to 80% found for avocado in Venezuela. The known hymenopteran parasitoids are discussed."
1,6,Regeneration through sprout formation in Chlorocardium rodiei (Lauraceae) in Guyana,"['Rijks, MH', 'Malta, EJ', 'Zagt, RJ']",JOURNAL OF TROPICAL ECOLOGY,10.1017/S0266467498000340,JUL 1998,6,"The contribution of sprouts to the long-term survival of Chlorocardium rodiei, following logging was investigated. Differently aged sprout populations on cut stumps were surveyed to determine the numbers of sprouts produced, probability of survival and growth rates. Fifty-five to 70% of the stumps produced sprouts. The proportion of stumps that sprouted was lower for the hollow stumps than for the intact ones and the number of sprouts produced per stump was reduced. No significant correlation was found between stump diameter and the number of sprouts. Some sprouts survived for at least 15 y (usually one per stump), and these had a significantly larger average diameter relative to the sprouts at younger sites. The number of sprouts and the diameter of the largest sprout showed a significant positive correlation, suggesting that the maintenance of the inherited stump root system is shared among the sprouts so that the costs per sprout are reduced. We conclude that sprouting on cut stumps may have the potential to contribute to the maintenance of C. rodiei in the canopy at logged sites."
1,1,Gap size effects on photoinhibition in understorey saplings in tropical rainforest,"['Houter, NC', 'Pons, TL']",PLANT ECOLOGY,10.1007/s11258-004-5775-2,2005,23,"The sudden increase in irradiance after canopy disturbance in primary forest together with the accompanying increase in leaf temperatures is known to cause photoinhibition in shade acclimated foliage of understorey plants. We hypothesized that there is species specific variation among understorey saplings in the magnitude of photoinhibition in response to gap creation, which is related to their requirement for overstorey disturbance. Eleven more or less circular gaps were created varying in size from 60 up to 1459 m(2). Photoinhibition was assessed by determining predawn and midday F-v/F-m using chlorophyll fluorescence at two occasions during the first 3 weeks after creation of the gaps. The light environment was assessed using hemispherical photography. Five species that occurred in sufficient numbers in the understorey after gap creation were measured. They all showed an increase of photoinhibition with increasing gap size. Variation in exposure to direct sunlight within gaps contributed also to variation in photoinhibition. Dynamic photoinhibition, the overnight increase in F-v/F-m, was about 20% of total photoinhibition as measured at midday. The species responded quantitatively different. Oxandra asbeckii was most sensitive as evident from a decrease of predawn F-v/F-m from 0.79 in the understorey of undisturbed forest to 0.70 in the smallest and further to 0.41 in the largest gaps. Catostemma fragrans, the least sensitive species showed hardly any photoinhibition in the smallest gaps and less in the largest ones, whereas Lecythis concertiflora, Licania heteromorpha, and Chlorocardium rodiei had intermediate responses. Species rank order in sensitivity to photoinhibition was maintained across the whole range of gap sizes. The relationship between sensitivity to photoinhibition and species-specific gap size preference for regeneration is discussed."
1,2,"Long-term effect of timber harvesting in the Bartica Triangle, Central Guyana","['ter Steege, H', 'Welch, I', 'Zagt, R']",FOREST ECOLOGY AND MANAGEMENT,10.1016/S0378-1127(01)00777-0,OCT 15 2002,19,"In one of the longest time series available, we present a comparison between forest inventories of 1924, 1964 and 1999 of an 800 km(2) forest-harvesting area in Central Guyana. Harvesting mainly targeted one species Chlorocardium rodiei (Greenheart), of which the population declined by 63% over the 75 years of harvesting. The decline of the population was not only detectable in the harvested size classes (>30 cm) but also among the smaller size classes. In 1999, however, Greenheart still ranked third in abundance. There was little change in the overall species composition, proportion of disperser groups or proportion of functional groups in the tree community. There were also no detectable changes in tree diversity. The conservation value of these unique forests can still be considered high. Thus, while the long-term sustainability of Greenheart harvesting is low, other ecological criteria of sustainability are met. Short-term recovery of Greenheart is not to be expected due to low population growth and small numbers of seed trees. Strategic choices will have to be made with regard to harvesting the remaining Greenheart stands-three scenarios are discussed. (C) 2002 Elsevier Science B.V. All rights reserved."
1,3,Wood identification in historic sites: Inferences for colonial trade and modification of vegetation on Barbuda,"['Watters, DR', 'Miller, RB']",CARIBBEAN JOURNAL OF SCIENCE,NA,2000,1,"We report on four wood species identified from five samples taken from timbers in four historic buildings on Barbuda. Two samples were reported previously and three are new identifications. Fortuitous retention of splinter remnants from one of the older samples allowed us to verify the accuracy of its original identification. None of the species are native to Barbuda. Species of the white pine group (Pinus spp.) and the white oak group (Quercus spp.) grow in North America, greenheart (Chlorocardium rodiei) is native to Guyana and Suriname in South America, and bulletwood (Manilkara spp.) is native to the Neotropics, including the Antilles. These data corroborate empirically the importation of timber products into the colonial British West Indies, a trade that had been studied mainly by historians working from documents. Our analysis of the current body of knowledge about human-induced modification of Barbuda's native vegetation concludes that the vegetation has been modified more profoundly by the island's historic and modern inhabitants, whose occupation is brief compared to the preceding 3,500-year span of Amerindian occupation."
1,4,Spatial and temporal patterns of seed attack and germination in a large-seeded neotropical tree species,"['Hammond, DS', 'Brown, VK', 'Zagt, R']",OECOLOGIA,10.1007/s004420050778,MAY 1999,20,"It has long been argued that seed dispersal enhances recruitment in tropical trees by allowing offspring to 'escape' strong density/distance-dependent attack by insects, pathogens and rodents. Here we examined the effects of canopy openness and parent-offspring distance upon the frequency and timing of Chlorocardium rodiei seed attack and germination within a 15-ha plot of Guyanan tropical rain forest. Seeds were artificially dispersed beneath parent tries, in the understorey away from trees and in gaps. Analysing our data from an 85-week period of regular monitoring, we found that the main spatial gradients, canopy openness and distance to nearest adult conspecific, do not lead to differences in the final number of seeds attacked by infesting scolytid beetles or rodents, The timing of beetle attack, however, varied along the distance gradient and this difference affords seeds at further distances a 'window' in which to germinate and produce a seedling before attack. Canopy openness was not a good predictor of rooting success, but distance was strongly associated with root and shoot formation success and the mean time to shoot formation. There was a strong negative effect of distance on the likelihood of a seed being colonised by scolytid beetles prior to removal by rodents and shoot failure was strongly associated with prior infestation. We believe these results bring a key point to bear on the well-established notion of distance-dependent attack on seeds in tropical rainforests, viz. that seed characteristics (size, germination syndrome) and the timing of attack may be more important in explaining patterns of early seedling recruitment than distance. Our studies suggest that advantages accrued through dispersal in species like Chlorocardium will depend heavily on the 'race' between seed germination and attack. In the case of Chlorocardium, the 'race' can be lost at considerable distances due to its prolonged dormancy and the temporal fluctuations in fruitfall and rainfall which influence attack and germination. The results presented here suggest that the lag between seed attack and germination in tropical trees can regulate the influence of parent-offspring distance on cohort recruitment at this life history stage."
1,5,"The stenomatine moth, Stenoma catenifer Walsingham: a pre-dispersal seed predator of Greenheart (Chlorocardium rodiei (Schomb.) Rohwer, Richter & van der Werff) in Guyana","['Peredo, LC', 'Lyal, CHC', 'Brown, VK']",JOURNAL OF NATURAL HISTORY,10.1080/002229399300236,APR 1999,9,"Stenoma catenifer Walsingham, a neotropical pest of avocado, is newly recorded from a wild host, the Guyanese endemic member of the Lauraceae, Chlorocardium rodiei (Schomb.) Rohwer, Richter & van der Werff, an economically very important timber source. This is a new record for both the host and for the country. The life cycle of S. catenifer on this host is described and compared with that previously documented for avocado. The different life stages are described and illustrated, and ecological and biological observations are given. Infestation levels were always less than 10%, in comparison with up to 80% found for avocado in Venezuela. The known hymenopteran parasitoids are discussed."
1,6,Regeneration through sprout formation in Chlorocardium rodiei (Lauraceae) in Guyana,"['Rijks, MH', 'Malta, EJ', 'Zagt, RJ']",JOURNAL OF TROPICAL ECOLOGY,10.1017/S0266467498000340,JUL 1998,6,"The contribution of sprouts to the long-term survival of Chlorocardium rodiei, following logging was investigated. Differently aged sprout populations on cut stumps were surveyed to determine the numbers of sprouts produced, probability of survival and growth rates. Fifty-five to 70% of the stumps produced sprouts. The proportion of stumps that sprouted was lower for the hollow stumps than for the intact ones and the number of sprouts produced per stump was reduced. No significant correlation was found between stump diameter and the number of sprouts. Some sprouts survived for at least 15 y (usually one per stump), and these had a significantly larger average diameter relative to the sprouts at younger sites. The number of sprouts and the diameter of the largest sprout showed a significant positive correlation, suggesting that the maintenance of the inherited stump root system is shared among the sprouts so that the costs per sprout are reduced. We conclude that sprouting on cut stumps may have the potential to contribute to the maintenance of C. rodiei in the canopy at logged sites."
1,1,Laboratory screening of tropical hardwoods for natural resistance to the marine borer Limnoria quadripunctata: The role of leachable and non-leachable factors,"['Borges, LMS', 'Cragg, SM', 'Bergot, J', 'Williams, JR', 'Shayler, B', 'Sawyer, GS']",HOLZFORSCHUNG,10.1515/HF.2008.015,2008,18,"The marine borer Limnoria ingests essential wood components including the extractives the wood contains. Some extractives may confer borer resistance on certain timbers. Feeding by Limnoria correlates with the rate of production of faecal pellets. The faecal pellet production rate and mortality on over 40 test timbers and non-resistant Pinus sylvestris sapwood was measured over 15 days. By placing animals in leachate from wood and with wood in flowing seawater, the effects of leaching-resistant and water-soluble compounds were measured. Some previously untested timbers affected Limnoria as strongly as timbers reputed for durability in marine construction. Wood of Minquartia guianensis, Nectandra rubra and Bruguiera gymnorhiza caused high mortality, and pellet production on them was less than 10% of production on P. sylvestris. Suppressed feeding rates, but with no heavy mortality, were observed on known durable species such as Chlorocardium rodiei, Dicorynia guianensis, Lophira alata and Nauclea trillesii, but also on Cynometra ananta, Distemonanthus benthamianus, Enterolobium schomburgkii, Goupia glabra, Hymenaea courabil, Mammea africana, Shorea sp. and Sacoglottis guianensis. Leachate from B. gymnorhiza, G. glabra, H. coubaril, N. rubra and Shorea sp. caused high mortality. These short-term bioassays thus detected clear differences between wood species in their resistance to Limnoria that matched findings from long-term marine trials, while indicating new species worthy of detailed testing."
1,1,Laboratory screening of tropical hardwoods for natural resistance to the marine borer Limnoria quadripunctata: The role of leachable and non-leachable factors,"['Borges, LMS', 'Cragg, SM', 'Bergot, J', 'Williams, JR', 'Shayler, B', 'Sawyer, GS']",HOLZFORSCHUNG,10.1515/HF.2008.015,2008,18,"The marine borer Limnoria ingests essential wood components including the extractives the wood contains. Some extractives may confer borer resistance on certain timbers. Feeding by Limnoria correlates with the rate of production of faecal pellets. The faecal pellet production rate and mortality on over 40 test timbers and non-resistant Pinus sylvestris sapwood was measured over 15 days. By placing animals in leachate from wood and with wood in flowing seawater, the effects of leaching-resistant and water-soluble compounds were measured. Some previously untested timbers affected Limnoria as strongly as timbers reputed for durability in marine construction. Wood of Minquartia guianensis, Nectandra rubra and Bruguiera gymnorhiza caused high mortality, and pellet production on them was less than 10% of production on P. sylvestris. Suppressed feeding rates, but with no heavy mortality, were observed on known durable species such as Chlorocardium rodiei, Dicorynia guianensis, Lophira alata and Nauclea trillesii, but also on Cynometra ananta, Distemonanthus benthamianus, Enterolobium schomburgkii, Goupia glabra, Hymenaea courabil, Mammea africana, Shorea sp. and Sacoglottis guianensis. Leachate from B. gymnorhiza, G. glabra, H. coubaril, N. rubra and Shorea sp. caused high mortality. These short-term bioassays thus detected clear differences between wood species in their resistance to Limnoria that matched findings from long-term marine trials, while indicating new species worthy of detailed testing."
1,1,"Systematics, evolution, and biogeography of the South American ovenbird genus Cinclodes
","['Chesser, RT']",AUK,10.1642/0004-8038(2004)121[0752:SEABOT]2.0.CO;2,JUL 2004,25,"Phylogenetic relationships within the genus Cinclodes, a group of South American furnariids, were studied using complete sequences of the mitochondrial genes COcoproduct and ND3. The 13 species of Cinclodes formed a monophyletic group consisting of three major lineages: (1) the southeastern Brazilian isolate C. pabsti, which was sister to the rest of the genus; (2) a clade of five primarily Patagonian or central Argentine highlands species; and (3) a clade of seven primarily north-central Andean or Pacific species. Biogeographic structure in the Patagonian-Andean taxa was consistent with the deep Patagonian and north-central Andean division previously noted in the similarly distributed genus Muscisaxicola. Evolutionary relationships among Cinclodes species were partially consistent with expectations based on plumage, behavior, and ecology. The phenotypically distinctive C. antarcticus was found to be sister to the widespread C.fuscus in the primarily Patagonian-Argentine clade, and the distinctive C. palliatits to be sister to C. atacamensis in the high Andean-Pacific clade. The central Argentine isolates C. comechingonus and C. olrogi formed a clade with C. oustaleti (olrogi sister to oustaleti, and comechbigonus sister to those two) within the Patagonian-Argentine clade. The Pacific marine specialists C. nigrofumosus and C. taczamowskii were sisters within the Andean-Pacific clade and were distantly related to the southern maritime species C. antarcticus. Thus, marine ecological specialization apparently evolved twice within Cinclodes; behavioral and ecological data also support the nonhomology of the two character states. The two exclusively Pacific species were positionally apomorphic within the Andean-Pacific clade; ancestral area analysis indicated that the high Andes were the most likely area of origin for this clade, and that the Pacific coast was occupied secondarily."
1,1,"Biogeographic patterns, origin and speciation of the endemic birds from eastern Brazilian mountaintops: a review","['Chaves, AV', 'Freitas, GHS', 'Vasconcelos, MF', 'Santos, FR']",SYSTEMATICS AND BIODIVERSITY,10.1080/14772000.2014.972477,JAN 2 2015,0,"We review the main biogeographic and phylogenetic hypotheses about the origin and distribution of the endemic birds from Brazilian mountaintops, a heterogeneous group composed of hummingbirds and passerines living in high-altitude open habitats of campos rupestres, campos de altitude and campos sulinos from southern to north-eastern Brazilian mountaintops (Espinhaco Range, Serra do Mar, Serra da Mantiqueira and Serra Geral). Some authors consider that these birds are probably closely related to other species distributed in cooler areas of South America. We used ranges of these birds, spatial pattern and discontinuities in the distribution of phytophysiognomies to determine potential geographic barriers to dispersal and centres of origin and speciation. We reanalysed biogeographical hypotheses regarding the evolution of the endemic birds from Brazilian mountaintops and their habitats in the light of recent phylogenetic reconstructions that included some of these species. The evolutionary histories of the species Augastes scutatus, Augastes lumachella, Formicivora grantsaui, Polystictus superciliaris and Embernagra longicauda are difficult to assess due to lack of phylogenies that establish their systematic position. For Asthenes luizae, Asthenes moreirae, Cinclodes pabsti and C. espinhacensis, the phylogenies estimate also their lineage divergence times, which allows for inferences concerning connections between the biota of eastern Brazil, southern South America and the Andean mountains. We also identified 26 lowland regions between the mountains that were potentially barriers to dispersal. Phylogenetic relationships strongly highlight the importance of connecting paths and speciation through the south, especially in the cooler areas in South America. These patterns show that eastern Brazil, southern South America and the central and northern Andes are four important centres of origin and radiation for the endemic birds from the eastern Brazilian mountains."
1,2,"A new species of Cinclodes from the Espinhaco Range, southeastern Brazil: insights into the biogeographical history of the South American highlands","['Freitas, GHS', 'Chaves, AV', 'Costa, LM', 'Santos, FR', 'Rodrigues, M']",IBIS,10.1111/j.1474-919X.2012.01268.x,OCT 2012,3,"We describe Cinclodes espinhacensis (Furnariidae), a new species discovered at high elevation in the southern portion of the Espinhaco Range, in the state of Minas Gerais, southeastern Brazil. This new taxon is closely related to the Long-tailed Cinclodes Cinclodes pabsti, endemic to Serra Geral, southern Brazil. We present diagnostic morphological, genetic and vocal characters that support the rank of species for this allopatric taxon. It is readily distinguishable from C. pabsti by its much darker back, chest and flanks, lower body mass, shorter tarsus-length, lower frequency of vocalizations, and longer duration of calls. DNA sequence data estimate that the divergence time between this new species and Cinclodes pabsti occurred c. 220 000 years ago, during the late Pleistocene. This discovery illustrates remarkable biogeographical connections among the cold regions of South America. The new species has a restricted range and we suggest it meets the criteria of the IUCN Red List category of Endangered."
1,1,"Biogeographic patterns, origin and speciation of the endemic birds from eastern Brazilian mountaintops: a review","['Chaves, AV', 'Freitas, GHS', 'Vasconcelos, MF', 'Santos, FR']",SYSTEMATICS AND BIODIVERSITY,10.1080/14772000.2014.972477,JAN 2 2015,0,"We review the main biogeographic and phylogenetic hypotheses about the origin and distribution of the endemic birds from Brazilian mountaintops, a heterogeneous group composed of hummingbirds and passerines living in high-altitude open habitats of campos rupestres, campos de altitude and campos sulinos from southern to north-eastern Brazilian mountaintops (Espinhaco Range, Serra do Mar, Serra da Mantiqueira and Serra Geral). Some authors consider that these birds are probably closely related to other species distributed in cooler areas of South America. We used ranges of these birds, spatial pattern and discontinuities in the distribution of phytophysiognomies to determine potential geographic barriers to dispersal and centres of origin and speciation. We reanalysed biogeographical hypotheses regarding the evolution of the endemic birds from Brazilian mountaintops and their habitats in the light of recent phylogenetic reconstructions that included some of these species. The evolutionary histories of the species Augastes scutatus, Augastes lumachella, Formicivora grantsaui, Polystictus superciliaris and Embernagra longicauda are difficult to assess due to lack of phylogenies that establish their systematic position. For Asthenes luizae, Asthenes moreirae, Cinclodes pabsti and C. espinhacensis, the phylogenies estimate also their lineage divergence times, which allows for inferences concerning connections between the biota of eastern Brazil, southern South America and the Andean mountains. We also identified 26 lowland regions between the mountains that were potentially barriers to dispersal. Phylogenetic relationships strongly highlight the importance of connecting paths and speciation through the south, especially in the cooler areas in South America. These patterns show that eastern Brazil, southern South America and the central and northern Andes are four important centres of origin and radiation for the endemic birds from the eastern Brazilian mountains."
1,2,"A new species of Cinclodes from the Espinhaco Range, southeastern Brazil: insights into the biogeographical history of the South American highlands","['Freitas, GHS', 'Chaves, AV', 'Costa, LM', 'Santos, FR', 'Rodrigues, M']",IBIS,10.1111/j.1474-919X.2012.01268.x,OCT 2012,3,"We describe Cinclodes espinhacensis (Furnariidae), a new species discovered at high elevation in the southern portion of the Espinhaco Range, in the state of Minas Gerais, southeastern Brazil. This new taxon is closely related to the Long-tailed Cinclodes Cinclodes pabsti, endemic to Serra Geral, southern Brazil. We present diagnostic morphological, genetic and vocal characters that support the rank of species for this allopatric taxon. It is readily distinguishable from C. pabsti by its much darker back, chest and flanks, lower body mass, shorter tarsus-length, lower frequency of vocalizations, and longer duration of calls. DNA sequence data estimate that the divergence time between this new species and Cinclodes pabsti occurred c. 220 000 years ago, during the late Pleistocene. This discovery illustrates remarkable biogeographical connections among the cold regions of South America. The new species has a restricted range and we suggest it meets the criteria of the IUCN Red List category of Endangered."
1,1,Birds of Antioquia: Georeferenced database of specimens from the Coleccion de Ciencias Naturales del Museo Universitario de la Universidad de Antioquia (MUA),"['Rozo, AM', 'Valencia, F', 'Acosta, A', 'Parra, JL']",ZOOKEYS,10.3897/zookeys.410.7109,2014,0,"The department of Antioquia, Colombia, lies in the northwestern corner of South America and provides a biogeographical link among divergent faunas, including Caribbean, Andean, Pacific and Amazonian. Information about the distribution of biodiversity in this area is of relevance for academic, practical and social purposes. This data paper describes the dataset containing all bird specimens deposited in the Coleccion de Ciencias Naturales del Museo Universitario de la Universidad de Antioquia (MUA). We curated all the information associated with the bird specimens, including the georeferences and taxonomy, and published the database through the Global Biodiversity Information Facility network. During this process we checked the species identification and existing georeferences and completed the information when possible. The collection holds 663 bird specimens collected between 1940 and 2011. Even though most specimens are from Antioquia (70%), the collection includes material from several other departments and one specimen from the United States. The collection holds specimens from three endemic and endangered species (Coeligena orina, Diglossa gloriossisima, and Hypopirrhus pyrohipogaster), and includes localities poorly represented in other collections. The information contained in the collection has been used for biodiversity modeling, conservation planning and management, and we expect to further facilitate these activities by making it publicly available."
1,1,Birds of Antioquia: Georeferenced database of specimens from the Coleccion de Ciencias Naturales del Museo Universitario de la Universidad de Antioquia (MUA),"['Rozo, AM', 'Valencia, F', 'Acosta, A', 'Parra, JL']",ZOOKEYS,10.3897/zookeys.410.7109,2014,0,"The department of Antioquia, Colombia, lies in the northwestern corner of South America and provides a biogeographical link among divergent faunas, including Caribbean, Andean, Pacific and Amazonian. Information about the distribution of biodiversity in this area is of relevance for academic, practical and social purposes. This data paper describes the dataset containing all bird specimens deposited in the Coleccion de Ciencias Naturales del Museo Universitario de la Universidad de Antioquia (MUA). We curated all the information associated with the bird specimens, including the georeferences and taxonomy, and published the database through the Global Biodiversity Information Facility network. During this process we checked the species identification and existing georeferences and completed the information when possible. The collection holds 663 bird specimens collected between 1940 and 2011. Even though most specimens are from Antioquia (70%), the collection includes material from several other departments and one specimen from the United States. The collection holds specimens from three endemic and endangered species (Coeligena orina, Diglossa gloriossisima, and Hypopirrhus pyrohipogaster), and includes localities poorly represented in other collections. The information contained in the collection has been used for biodiversity modeling, conservation planning and management, and we expect to further facilitate these activities by making it publicly available."
1,1,"Comparison of larval fish assemblages in three large estuarine systems, KwaZulu-Natal, South Africa","['Harris, SA', 'Cyrus, DP', 'AUSTRALIAN ESTUARY', 'WESTERN-AUSTRALIA']",MARINE BIOLOGY,10.1007/s002270000356,OCT 2000,31,"The structure of the larval fish assemblages in three large estuarine systems on the KwaZulu-Natal coast of South Africa was examined using a combination of univariate, distributional and multivariate techniques. The database was comprised of a full annual set of larval fish samples taken from each estuarine system: Durban Harbour, Richards Bay Harbour and St Lucia Estuary. The mean monthly densities of each species in each system were used ill the species matrix, and the mean monthly values of salinity, temperature and turbidity were used in the environmental matrix. The mean species diversity and evenness index were significantly higher in Durban Harbour(H' = 1.03, J' = 0.65) than in the other two systems. The cumulative dominance curve showed that St Lucia Estuary has a high dominance of a few species, with Richards Bay Harbour intermediate and Durban Harbour being the most diverse. Classification and MDS (multiple-dimensional scaling) analyses of larval fish densities in all three systems grouped together into three main clusters on the basis of system. The species similarity matrix (inverse analysis) clustered into five groups at the 25% similarity level. The MDS analysis of the same matrix showed that the groups separated out according to the degree of estuarine association of a species and hence habitat type. The species most responsible for system groupings were: Glossogobius callidus, Gilchristella aestuaria, Stolephorus holodon, Croilia mossambica and Gobiid 12. The ""best fitting"" of the environmental variables to explain the larval fish community patterns in each system was turbidity on its own (weighted Spearman's rank correlation, rho (w) = 0.55). The relationship of larval densities to environmental conditions was shown to be species-specific with estuarine species (e.g. G. callidus and G. aestuaria), having a strong positive correlation with temperature and turbidity but negative correlations with salinity. In summary, much longer term studies with more sites within each system are needed to assess whether the larval fish assemblages are stable or at an equilibrium (both spatially and temporally) and whether these assemblages are indicative of the relative ""health"" and nursery function of the system."
